
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198606   5.04   4.49   4.39   4.27   3.29   3.09   7.80   5.99   4.41   5.24
198607  -1.40  -4.40  -0.41   0.42  -1.66  -2.77  -3.42   1.39  -5.26  -4.34
198608  12.26  13.69  11.69  11.51  11.88   9.55  12.44  10.11  16.05  12.45
198609  -2.86  -2.81  -2.82  -3.56  -2.25  -0.45  -1.75  -3.12  -1.77  -7.36
198610   0.49   2.88  -0.28   0.01   1.21   3.00   0.90  -1.03   1.30   2.56
198611   7.80   3.12   9.08   7.90   6.50   1.24   7.97   8.03   6.86   1.43
198612   1.87   1.37   2.12   1.00   2.69  -1.04   2.62   1.28   2.62  -3.90
198701   3.35   5.42   1.57   2.37   1.91   3.89   3.02   3.65   5.18   5.88
198702  -5.06  -2.55  -4.65  -7.09  -4.01  -4.95  -0.01  -7.22  -2.21   4.77
198703   3.85   6.29   3.39   3.47   3.45   7.88   5.98   3.73   3.59  -4.02
198704   0.28   1.45  -0.22  -2.02   2.05   1.82   6.30  -0.60   2.01  12.79
198705  -4.32  -2.55  -6.05  -3.14  -5.08  -0.93  -4.83  -3.57  -7.23   9.09
198706   4.82   7.38   4.10   4.97   2.17   3.94  -0.44   4.53   4.55  10.99
198707   7.04  10.90   4.78   6.36   3.95   8.07   6.08   6.92   8.01  14.71
198708   3.08   3.74   3.16   3.27   5.28   4.45   4.90   3.62   3.14   9.67
198709   2.20   5.48   0.70   2.86   0.42   6.13   1.28   2.89   1.36   1.84
198710 -19.13 -19.93 -20.90 -15.61 -25.44 -15.89 -28.43 -14.99 -28.37 -19.81
198711  -3.84  -7.95  -4.87  -4.38  -6.29  -5.35  -1.38  -3.07  -7.23 -15.68
198712   2.84   2.13   3.78   0.13   4.64   2.54   6.48   1.12   5.66   0.81
198801  -7.08  -5.44  -7.25  -3.57  -5.79  -3.67  -7.00  -9.63  -6.23  -7.16
198802   6.47   9.45   6.11   7.29   3.59  10.20   4.26   6.19   4.56  15.65
198803  -1.20   0.43   0.05  -0.78  -1.58  -0.04  -0.10  -2.20  -0.36   1.70
198804  -1.19   1.32  -2.01   1.54  -1.40   3.88  -2.13  -2.38  -0.94   2.72
198805  -3.85  -1.25  -5.01  -4.80  -5.09  -2.62  -4.41  -3.31  -3.30   6.97
198806   1.73   5.11   1.84   2.56   2.26   3.29   0.74   0.59   4.38   1.21
198807  -2.46  -4.78  -3.36  -5.13  -1.47  -5.69  -4.77  -1.36  -2.76  -6.82
198808  -1.26  -0.52  -3.01   1.48  -2.54   0.59  -1.70  -2.17  -2.77   3.29
198809   3.52   5.24   3.72   3.02   4.55   5.22   4.88   2.51   5.26   4.66
198810   8.81   7.71   7.09   8.98   6.51   9.31   6.49  10.73   7.06   7.51
198811   2.52   2.66  -8.75  16.46  -2.23   8.16  -7.75   5.73  -2.99   4.02
198812  -0.77   0.11  -3.09   3.57  -6.09   0.63  -2.69  -0.17  -5.09   3.25
198901  -3.81  -1.70  -5.77  -2.24  -7.06  -0.36  -4.67  -4.25  -2.93   3.86
198902   2.07   4.91   2.88   3.10   1.27   3.56   1.05  -1.05   4.12   1.98
198903  -1.26  -0.05  -1.48  -1.23  -1.24  -1.59  -5.27  -1.63  -1.10  -4.22
198904   2.84   3.24   3.03   2.86   4.45   6.19   5.42  -0.91   5.79   2.49
198905  -5.56  -3.79  -6.72  -5.66  -6.53  -0.97  -1.31  -6.99  -3.10  -3.61
198906  13.03  13.03   7.92  15.03   9.79  14.98  13.65  10.65  15.85  14.57
198907  11.71   6.77  12.57   9.67  19.65   4.80  11.58  13.68  11.39   4.14
198908  -1.53   0.16  -3.50  -0.43  -4.79   6.28  -4.29  -1.21  -2.01   1.78
198909   1.83   1.60   2.43   2.00   2.38   6.00   5.32   1.21   0.50  12.97
198910  -5.25  -3.88  -7.29  -5.04  -5.51  -3.23  -7.08  -4.65  -5.45  -9.58
198911   4.60   1.87   5.24   4.18   6.54   3.28   3.79   6.39   3.69  -3.43
198912   3.13   2.22   0.75   4.00  -1.20   2.80  -1.88   5.88   1.66  -1.61
199001  -0.01  -0.99   1.22  -1.96   1.14  -0.33   2.73  -1.90   2.09  -5.88
199002  -0.14   1.79  -0.68   2.38  -0.79   4.46  -0.54  -0.78  -1.80   8.06
199003  -1.92  -3.88  -0.30  -3.68  -2.41  -5.51   0.38  -3.57  -1.96   1.90
199004  -0.93   1.94  -0.42   4.21   0.71   4.23   0.64  -3.81   0.46   3.49
199005  14.83  14.57  13.45  13.09  17.92  14.19  14.41  14.38  16.64  17.76
199006   3.01   2.50   2.08   5.18   3.85   2.01   6.58   2.59   4.90  -5.67
199007   2.61   2.22   2.14   0.40   4.44   0.45  -0.67   3.76   1.16   7.48
199008 -11.08 -14.05 -10.22 -13.36 -11.87 -16.14 -10.94  -8.94 -12.45 -19.00
199009 -10.90 -11.30 -12.25 -12.82 -10.80 -14.17  -8.70  -9.39 -10.50 -18.09
199010   5.54   0.23   7.86  -0.27  10.47   0.75   7.46   1.94   7.51 -13.43
199011  -2.27  -2.35  -3.07  -1.24  -0.97  -0.86  -0.73  -3.12  -1.42 -22.39
199012   0.98   1.85   0.84   1.96   2.70   1.50   2.69  -0.88   2.28   0.75
199101   5.15   4.22   3.65   5.08   2.70   6.31   3.50   8.07   5.22  29.27
199102   5.00   9.76   3.70  10.01   2.80  13.40   3.25   7.21   3.74 -12.96
199103  -4.06  -5.04  -3.44  -4.78  -4.03  -5.28  -2.41  -4.80  -4.95  -3.03
199104   1.24   0.71   1.26   0.89   1.40  -1.80   3.27   2.87   2.31  -1.11
199105   1.49  -0.13   1.74  -0.68   0.94  -2.05   2.37   0.99   2.38  -8.49
199106  -8.47  -6.83  -8.65  -6.41  -8.15  -3.36  -8.62  -9.53  -8.78  -5.48
199107   5.83   6.38   5.95   6.85   4.99   1.03   5.91   7.31   6.02  -3.05
199108   0.04   4.02  -1.70   3.11   0.77  -5.72  -0.70  -0.46  -0.10  -6.37
199109   0.95   3.84   0.46   3.96   1.57  -0.39   0.44   0.50   0.57   3.68
199110  -0.80  -1.99   0.95  -1.64   0.03  -7.82   4.13  -4.70   0.81 -19.28
199111  -0.54  -4.91  -0.43  -7.54   1.65  -9.84   0.96   0.94   0.28 -15.42
199112   7.74   6.45   8.05   7.42   4.87   8.13   7.69   8.29   6.33  -6.38
199201   0.24   0.66   0.10   3.86  -0.68   8.56  -0.28  -0.69   0.76  -4.50
199202   0.38  -0.63   0.57   2.50   0.75   1.14   0.75   0.38   0.78  -2.00
199203  -1.46  -0.51  -0.27  -0.45  -1.85   5.89   0.05  -4.32  -0.25   4.27
