
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198805  -0.87  -0.47  -2.56   0.95  -2.63  -0.39  -2.27   0.41  -2.34  -0.56
198806  -0.37  -0.38  -0.70  -0.57  -2.66   1.79  -5.16  -0.91  -1.27  -4.57
198807  -0.67  -0.57   1.77  -0.83   0.54  -4.84  -3.35  -2.71   1.68  -1.24
198808   0.08   0.95  -1.75   0.31  -0.20   1.19  -0.25   1.63  -1.04   0.88
198809   7.05   7.98   7.98   7.40   7.25   5.20   3.27   6.12   7.57   1.99
198810   8.80  10.53   9.23  10.26   7.06  10.97   5.25   9.90   8.30   2.72
198811   0.28   0.56   0.07   1.03   0.05   1.82  -2.00   1.52  -0.53   1.18
198812   2.16   3.86   0.72   2.36   1.64   2.63   0.89   1.21   0.49   4.31
198901  -4.21  -2.39  -7.35  -5.35  -2.37  -1.25   0.18  -1.88  -7.58   1.48
198902   0.64   1.58  -0.76   1.35  -1.13   3.16   1.42   1.09  -0.62   6.64
198903  -1.61  -0.58  -3.42  -0.41  -3.49   0.21  -2.10  -0.70  -3.28  -1.63
198904   4.82   4.73   4.49   3.46   6.12   4.92   6.36   4.62   4.69   5.53
198905  -2.96  -2.20  -4.37  -0.25  -2.81   0.63  -3.64  -2.79  -3.66  -7.02
198906   6.03   4.95   7.62   2.90   9.57   6.11   5.07   3.10   7.35   6.14
198907   9.80   5.36  15.84   6.03  13.46   2.71   7.92   5.58  14.95   0.67
198908  -1.38  -0.12  -0.28   1.49  -2.07   2.59   0.05  -1.72  -1.65   7.67
198909   5.59   3.54   4.72   1.38   9.57   3.58  11.91   3.70   5.32  11.17
198910  -5.15  -4.11  -5.11  -4.24  -5.16  -3.75  -4.50  -4.24  -6.26  -4.15
198911   9.97  10.50   7.06   6.40  12.57  11.28   9.67   8.22   9.99  12.71
198912  18.38  20.09  18.18  20.65  16.46  18.39  11.69  18.29  18.36  20.24
199001   3.14   5.31   2.73   5.12   3.25   5.66   2.32   4.91   3.13  -1.25
199002  -1.51  -1.88  -4.02   0.68  -4.78   0.15  -2.05  -1.00  -4.85   0.45
199003  10.38   6.64  13.18   8.12  12.89   7.80  14.17   6.58  13.91  16.00
199004  -6.51  -5.34  -5.69  -6.42  -6.57  -5.12  -4.56  -4.58  -6.75  -3.49
199005   0.75   0.11   3.42  -0.18   3.38  -0.11   1.01  -0.95   3.77  -0.67
199006   4.58   1.80   7.74   2.09   8.03   1.56   6.42   1.81   7.13   1.79
199007   8.24   6.88  13.93   4.98  13.42   4.02   9.52   7.45  13.28   9.90
199008 -14.31 -13.92 -13.44 -15.33 -13.47 -14.66 -12.66 -12.58 -13.59 -16.10
