
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199801   3.77   2.96   2.42  10.70   0.62   6.33   0.81   9.47   2.59  -3.00
199802  15.75   6.26  19.24  17.53  13.34  10.84  11.70  20.08   9.16  19.26
199803   4.03  13.74   2.77  15.96   6.50  -3.66   8.31  -0.47  12.73   3.64
199804   5.85  16.64   3.60   5.07   4.15  -0.87   0.94   9.92   2.10  -0.58
199805  -4.40  -9.81  -3.26  -8.56  -4.27   3.49  -1.34  -5.08  -2.47  -1.00
199806   1.62  -2.55   4.41   4.70  -0.11  -8.32  -1.83   8.00  -4.77   3.40
199807   0.32 -11.41   3.48  -4.39  -0.53  -5.38   2.19   2.89  -6.46  13.53
199808 -15.43 -12.69 -16.00  -9.19 -18.74  -5.88 -16.59  -9.97 -15.43 -16.97
199809   9.09 -11.53  13.94  -5.18  14.59 -10.14  18.49   3.29   6.95  27.92
199810   3.66  12.82   1.84  12.87   4.89  -4.57   3.95   2.20  11.67  -2.25
199811   4.65   6.20   4.63   2.07   3.54   5.43  -0.89   5.43   7.35  -4.94
199812   8.51   1.11  10.26   7.30   6.25  -0.43   6.20  14.37   7.29   4.22
199901  -1.34  -6.96  -1.01 -12.84  -0.47  -8.74  -6.00  -8.69   2.50  -6.69
199902   0.25  18.28  -1.09  11.59  -1.11  30.15   8.66  16.28  -3.47   9.03
199903  -2.83   2.78  -3.30  -5.27  -2.82  -4.83  -6.58   0.99  -1.45  -8.66
199904  -4.09  23.29  -7.67  -0.80  -7.52  32.33  -9.49  24.50   0.24 -23.73
199905  -7.97  -3.57  -9.05  -2.96  -8.99  -6.12  -4.09  -1.76 -14.59   3.25
199906  -2.71  -7.44  -1.34  -4.00  -1.78  -7.68   2.26  -6.18  -0.11   3.27
199907   8.00  14.15   8.87   0.00   8.57  21.75   7.95  11.78   6.68   8.04
199908   0.71  -0.80   0.27   6.56   0.28  -2.23   6.25  -0.77   1.80   3.10
199909  -3.07   5.49  -4.57   1.53  -3.90   3.78  -0.58   4.81  -8.75   7.74
199910  -7.18  -7.93  -7.70  -6.42  -7.43 -11.33 -13.63  -6.80   1.59 -22.48
199911   4.03   1.53   5.19  16.37   4.66   4.13   4.87   0.48   3.76   6.61
199912   1.19  13.72  -0.90   1.43  -1.00  10.68   5.63  13.49  -3.26   5.92
200001  -6.88  -6.56  -2.85  -5.08  -2.60  -0.19  -2.26 -15.24  -4.37   2.00
200002   1.06 -14.84  -0.84  -4.76   7.11 -13.32   9.85 -10.93   2.63  24.70
200003   9.96   9.48   3.97  -2.38   8.34  -6.12   8.67  16.78   2.09  18.79
200004  -8.98  -7.67 -12.95  -8.60 -12.82 -13.07 -13.27  -0.35 -15.32 -10.31
200005  -6.12  -7.11  -4.20  -1.41  -4.68   0.31  -4.23  -6.94  -3.90  -4.98
200006   3.41  -0.54  -2.66   3.27   4.13   6.76   5.20   0.58  -2.10  14.98
200007  -3.20  -4.95  -5.35  -4.39  -1.11  -9.41  -1.44 -10.09  -9.17   7.53
200008   1.66  12.91  -3.89  -0.21   1.18   1.85   0.74   5.59  -1.90   3.28
200009   6.55   4.02   0.13  -7.57  -3.27  -9.24  -2.88  23.52  -0.03  -5.15
200010  -2.57   1.18   5.13  -7.37  -2.02 -10.47  -2.24  -4.11   3.72  -8.31
200011   0.79   1.16  -7.43  -6.84  -2.49  -1.39  -1.98   6.67 -11.40   7.80
200012  10.42  17.05  19.00  20.94   7.17  10.21   6.16   9.51  17.90  -4.51
200101   2.04   0.21   1.20   3.39   1.71  -1.25   2.98   2.49   0.42   3.05
200102  -1.49   0.39   1.67  -7.14   1.01  -1.78   4.07  -6.73  -0.23   4.75
200103  -8.63 -14.22  -6.10  -7.60  -6.65 -10.06  -6.56  -7.66 -10.62  -5.68
200104   5.69  11.03   1.30   6.20   2.81   8.95  -1.28   6.89   6.80  -1.24
200105   2.81  -5.18   5.49   0.63   5.18  -4.38   7.97   0.00   3.04   8.77
200106   3.59   2.34   6.34   2.39   4.36   3.27   5.45   2.59  -2.24   6.25
200107  -2.06  11.76  -3.53  -2.90  -2.95  10.81  -6.20  -1.09   3.53  -7.12
200108  -1.39   6.53  -5.85   5.87  -5.61   7.92  -9.14   6.30  -0.94  -9.39
200109 -12.13 -22.97  -5.70 -19.61  -7.10 -21.11  -8.02 -20.09  -8.97  -7.28
200110   3.04  13.64  -3.23   8.33  -1.76  14.66  -3.03   9.50   4.05  -3.91
200111   4.67   7.65   2.77   6.75   3.90   6.96   3.14   6.90   5.39   2.79
200112   5.04   3.67   4.54   6.26   6.05   3.21   5.73   5.64   4.39   5.42
200201 -11.50   1.03 -18.84  -3.00 -22.77  -0.82 -22.66   0.09  -6.65 -31.22
200202  -6.93   5.62 -18.17   5.46 -16.65   6.45 -16.32   0.77   5.39 -33.81
200203   6.87   3.05   3.82   0.89   2.33   0.60   1.29  13.93   4.59  -2.62
200204   2.73   7.99  -0.45   4.21  -4.97   5.59  -4.47   5.62   0.57 -12.33
200205   6.18  17.07   1.92  15.95   0.65  19.18   0.69   8.23   3.13  -3.69
200206  -4.41   2.80  -7.30   1.42  -7.17   1.81  -7.00  -3.44  -2.74 -15.34
200207 -11.25  -3.80 -14.58  -5.97 -14.46  -5.13 -13.19 -14.94  -8.68 -22.57
200208   4.22   1.68   8.85   2.67   0.49   1.71   0.23   6.09  -0.85   2.03
200209 -12.81 -10.74  -8.47 -12.45 -15.78   0.57 -15.54 -13.31 -19.27  -7.97
200210  12.05  -4.38  13.26   6.67   9.72  -1.14  10.04   5.14   9.10  11.88
200211   4.78   2.79   6.37   9.80  14.79   4.03  15.28  -1.00  11.43  21.90
200212  -5.58   6.11  -4.60  -2.62  -8.96   1.44 -10.01  -0.27 -10.79  -8.98
200301   2.80  19.36   0.95  13.53   0.23  42.72   0.73  -0.13   0.90  14.65
200302  -4.11 -12.27  -2.44 -13.78  -7.88 -20.75  -6.01  -9.67  -4.01 -13.52
200303   4.93  -1.16   3.69   2.37   5.64  -7.82   5.21   3.80  13.30   1.43
200304  10.28   6.68  11.18   4.69   9.82  13.45   7.29   9.67   7.74   3.52
200305   4.28  31.63   0.85  13.08   7.50  43.47   9.29  12.27   4.76  13.23
200306  -0.65  -0.71   0.10   0.66  -3.20  -6.78   2.79  -7.42   0.83   1.21
200307   0.50  -0.04  -4.43  -3.56   3.36  -3.58   2.62   3.68  12.90  -4.02
200308   1.42   2.20   0.78  -3.79   3.31  -5.80   1.41   3.48   2.48  -3.98
200309   2.94  10.85   2.85   2.69   8.37  13.15   5.99   8.66  -0.43   2.50
200310   5.50   7.35   6.39  18.25   8.13   0.53   9.62   7.65   3.60  19.58
200311   1.70  11.02  -0.61  -4.77   3.14   6.17   4.45   3.16   5.46  -5.19
200312  10.33  14.40   9.00  13.70   8.17  21.71   3.55  10.74  11.09  13.14
200401   2.15  10.07  -0.77   4.98  -4.95  12.40 -11.81   5.10   2.41  -8.27
200402  -0.57  -2.20   3.98  -7.94  -1.86   1.26   0.67  -7.38   2.45  20.76
200403   1.00  -3.55   4.04  -2.74  -3.53  -3.57  -2.79  -2.52  -3.03  18.89
200404   1.01  -2.48   2.85  -2.46  -0.63  -0.01   0.85  -3.25   1.68   7.72
200405   0.24  -0.24   0.11   1.21  -3.37  -9.99  -0.07   0.68   0.25  -1.49
200406   4.56   0.64   5.67   8.45   1.29  -0.97   4.14   6.78   0.90   5.39
200407  -2.57  -2.75  -5.79  -1.50  -1.48  -5.63  -1.89  -1.57  -0.36 -11.82
200408   3.11   2.15   3.98   3.08   1.61  -0.02   0.13   2.99   2.78   5.04
200409   4.79   4.26   4.01   3.81   4.96   1.73   3.33   4.15   8.39   3.59
200410   3.47   6.91   3.82   3.19   4.86  -5.71   3.48   3.55   2.62   6.43
