
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198805   3.00   1.37   2.09   2.49   1.96   0.13   1.20   2.23   0.87 -99.99
198806  -5.83  -7.53  -5.68  -6.51  -6.96  -8.37  -5.16  -5.94  -7.04 -99.99
198807   2.33   2.87   4.68   3.39   5.33   3.42   4.25   3.20   4.55 -99.99
198808  -4.79  -4.99  -5.91  -5.30  -5.63  -5.43  -5.86  -5.22  -6.19 -99.99
198809   6.68   9.77   5.27   9.31   3.33  10.63   3.92   8.85   5.10 -99.99
198810   7.68   5.59  11.75   6.37  11.49   5.08   7.34   7.14  11.97 -99.99
198811   3.87   5.03   4.63   5.25   4.60   5.29   3.91   4.84   4.67 -99.99
198812   5.75   7.75   4.48   7.96   3.96   8.45   4.44   7.35   4.29 -99.99
198901   3.19   4.00   3.22   4.19   2.24   3.77   2.83   4.96   0.25 -99.99
198902   3.24   3.90   0.62   4.17   2.60   4.29   2.86   3.26   0.91 -99.99
198903   2.56   5.41  -0.66   3.72   0.20   6.37   0.49   4.58  -0.31 -99.99
198904   1.57   0.16   1.42  -0.44   2.29   0.22   1.36   0.21   1.60 -99.99
198905  -0.51  -0.60   1.46  -3.03   1.57  -0.73   0.16  -0.46   1.44 -99.99
198906   4.72   4.15   2.67   3.32   4.53   3.50   4.61   3.60   3.68 -99.99
198907  11.83  11.03  14.66  12.27  14.73   8.77  14.42  12.04  12.83 -99.99
198908  -1.75  -0.65  -1.19  -0.66  -1.25   0.21  -1.76  -1.71  -0.67 -99.99
198909  -1.88  -1.53  -1.58  -1.05  -3.59  -1.37  -3.68  -1.57  -3.14 -99.99
198910  -6.02  -6.48  -3.85  -5.95  -5.22  -5.22  -6.26  -5.95  -2.54 -99.99
198911  -0.89  -2.99  -0.02  -4.23   1.87  -1.97   2.14  -2.32   1.96 -99.99
198912  10.97  11.00  11.43   9.59   9.87  11.14  11.00  10.67  14.92 -99.99
199001   0.42  -1.26   1.67  -3.50   1.07  -0.30   3.20  -1.34   3.32 -99.99
199002  -5.56  -5.68  -6.23  -4.37  -6.19  -5.78  -5.75  -4.89  -6.15 -99.99
199003  -2.71  -5.79  -2.32  -3.29  -2.68  -3.40  -2.19  -4.30  -1.87 -99.99
199004   1.34  -0.76  -0.11  -0.06  -0.35  -0.52   2.32   0.04   2.45 -99.99
199005  12.39   9.52  13.12   9.11  14.09   6.05  18.23   9.80  17.29 -99.99
199006   6.33   6.33   4.67   5.50   4.25   4.71   5.39   5.46   5.06 -99.99
199007   5.01   7.33   3.40   8.79   3.36   7.31   2.82   7.06   2.52 -99.99
199008 -12.86 -14.80 -12.16 -15.41 -12.00 -15.98  -9.98 -13.61  -9.17 -99.99
199009 -22.15 -20.76 -24.21 -19.79 -24.12 -20.12 -22.01 -20.22 -21.56 -99.99
199010   4.29  -3.60   7.75  -1.58   8.26  -3.63  14.25  -1.80  13.95 -99.99
199011  -6.85  -7.15  -6.95  -7.50  -6.52  -8.95  -8.85  -7.97  -8.55 -99.99
199012   3.34   6.74   1.87   8.15   2.33   8.49   0.57   5.43  -0.44 -99.99
199101  14.76  18.47  11.47  18.25   9.65  20.10   8.16  21.14   8.31 -99.99
199102   9.70  16.41   7.42  10.58   7.95  16.89   7.37  12.03   8.42 -99.99
199103  -4.34  -0.94  -6.41  -0.38  -5.83  -0.56  -5.86   1.89  -6.55 -99.99
199104  -4.47  -4.60  -3.94  -6.01  -4.70  -3.92  -3.33  -4.80  -4.69 -99.99
199105   5.16   4.94   3.63   8.34   5.47   4.99   5.69   7.05   5.91 -99.99
199106  -1.70   0.91  -3.07   1.47  -3.22   0.39  -2.28   1.37  -3.28 -99.99
199107   3.62   4.50   4.14   5.05   3.43   3.81   2.46   2.64   4.08 -99.99
199108  -1.02  -5.31   2.68  -3.72   3.40  -3.21   3.03  -3.26   3.45 -99.99
199109  -1.56  -0.78  -3.99   0.38  -2.94   1.98  -3.34  -1.16  -3.20 -99.99
199110  -2.97  -5.15  -1.35  -5.23  -0.41  -5.19   1.76  -6.64   0.16 -99.99
199111  -3.61   0.58  -9.37   1.16  -7.97  -0.87  -6.61   2.15  -8.59 -99.99
199112   4.76  -2.32   8.78   0.20   8.37  -1.33   9.56  -0.56   8.87 -99.99
199201   0.34   8.23  -1.75   2.03  -3.16   6.05  -0.56   7.19  -6.04  11.99
199202  -3.19  -4.47  -1.89  -3.77  -1.80   1.39  -1.00  -1.61  -4.47  -3.35
199203   5.76  11.33   2.29   8.93   0.75   8.62   2.46   8.51   1.06   9.80
199204  -1.12   0.19  -2.63  -1.70  -2.69   0.15  -1.50   0.94  -3.05   3.30
199205   3.74   1.10   4.24   2.65   3.14   7.37   3.81   0.70   3.63   5.41
199206  -3.56  -5.39  -1.33  -4.31  -2.97  -3.35  -0.14  -6.81  -2.23   0.90
199207  -3.87  -7.44  -0.73  -4.98  -1.75  -6.37  -3.06  -6.65  -1.47  -7.20
199208  -6.56 -16.18  -1.76  -7.10  -5.14  -3.24  -4.92 -14.92  -5.15  -8.15
199209 -10.24 -11.49  -5.73  -9.25  -8.65 -11.15  -4.21 -13.61  -8.66  -6.42
199210  -8.04 -16.87  -6.87 -11.30  -2.47 -10.89  -6.67 -12.94   2.82  -5.02
199211  12.90  24.07   3.92  17.06   8.33  25.32   7.25  22.24   6.02  -1.03
199212  -1.74  -8.19   0.21  -1.14  -0.66  -0.24  -1.60  -5.56  -4.06   4.55
199301  -6.61   8.38  -8.64  13.84  -9.54  -2.44  -8.88   0.61  -9.53   8.53
199302   4.66   2.05   4.57   5.46   5.14   6.19   4.15   1.65   5.31  -9.86
199303   0.56   0.68   0.91   6.83   0.23  -2.28   2.13   4.54   1.55   1.19
199304   9.16  14.11   8.68  16.87   8.27   5.61   9.94  11.75   9.17   1.59
199305   7.77  17.79   8.47   9.18  12.69  12.20  12.88   7.21   8.71  33.52
199306  -8.44  -2.76  -8.36  -1.41  -9.86 -12.88  -9.14  -5.24  -8.38 -12.89
199307   4.14  18.27  -0.50  23.73   0.30   7.54  -0.38  19.47  -0.07   2.75
199308   7.51  11.94   6.75  19.96   8.58   9.79   8.35  11.51   6.36   9.57
199309   2.90  -7.51   7.53  -7.74   4.68  -6.22   7.82  -5.65   8.06  -4.61
199310   9.06  22.09   6.04  25.19   6.11  14.05   5.67  20.59   5.94  18.22
199311 -12.00  -9.91 -15.30 -10.60 -14.51  -0.40 -15.81  -8.44 -15.70  21.28
199312   9.44  13.35   9.67   8.20   9.61  10.31  10.79   8.32   9.38   3.75
199401  20.34  30.17  13.90  22.01  15.55  23.70  11.27  23.33  14.14  26.54
199402  -5.37  -6.52  -4.99  -4.65  -3.18  -1.76  -4.19  -3.90  -5.64  -9.80
199403  -7.25  -8.35  -6.81  -9.91  -1.59 -10.50  -8.43  -6.05  -8.72 -10.24
199404   8.47   9.99   7.78   3.97   6.94   7.81   5.30   5.74   6.24   6.38
199405  -2.31  -2.44  -0.83   0.45  -0.74   0.97   3.05  -5.43   3.43  -4.83
199406  -5.47  -6.43  -3.97  -8.89  -3.32  -8.58  -2.60  -7.77  -4.05  -5.32
199407   5.47   6.95   4.86   2.63   4.40   4.69   5.50   3.75   6.27   5.11
199408  -0.44  -2.09   1.29   1.43   0.46   3.54   1.78  -1.18   1.47  -4.27
199409   0.75   0.24   0.37   6.22  -2.76   1.83   1.97   1.70   1.88   4.36
199410   9.65   7.81  11.67   6.24   9.38   7.28  12.96   6.60  14.03   6.62
199411  -3.41  -2.64  -3.16 -12.18  -4.90  -6.37  -3.74  -2.20  -4.07  -6.00
199412  -1.39  -1.74  -1.56   2.69  -0.02  -0.41  -2.23  -0.95  -1.71  -2.25
199501   1.40   3.94  -0.16   4.58  -0.47   3.40  -1.31   5.91  -0.89   1.02
199502   2.71   1.13   2.71   4.11   2.94   3.69   1.88   4.40   3.37  -1.04
199503  -2.93  -8.34   2.73  -9.23   0.46 -10.44   2.53  -6.10   0.49  -7.25
199504   9.23   7.83   9.39   8.02   8.05   9.41   9.93   8.74   8.88  10.16
199505   0.58   3.71   1.46  -3.78   2.66  -6.33   1.76  -0.38   0.52   0.28
199506   5.07   2.87   6.27   6.30   5.20   5.45   5.78   4.64   7.68   0.95
199507   7.37   9.82   5.58   8.04   4.42   8.51   5.82   9.65   4.26  11.88
199508  -2.24  -9.20   0.53   0.63   0.90  -6.24   0.94  -8.25   1.08 -10.01
199509  13.74  14.73  13.12  16.72  15.97  17.37  13.12  14.18  15.10  13.09
199510  -2.32  -1.84  -2.70   0.39  -4.24  -6.32  -4.54   0.45  -4.99  -5.82
199511   1.99   6.27   2.24  -3.32   3.29  -2.64   3.91  -1.47   2.90   5.03
199512  -2.70  -0.60  -3.05  -1.19  -6.72  -2.37  -4.45  -1.68  -4.26  -3.27
199601  -1.97  -5.45   0.54  -5.52   0.18  -4.37   0.65  -0.81  -0.43  -1.64
199602  10.02  10.22   9.63  11.46   8.68  15.60  10.11  15.02   8.14  -6.13
199603   2.64   3.24   2.55   2.58   1.80   4.22   1.92   3.19   1.79   4.36
199604   0.28   3.80  -2.67   3.28  -3.21   2.09  -3.31   3.39  -2.34   1.65
199605   3.12   2.17   4.63   2.66   4.77   2.30   4.84   1.39   4.67   4.53
199606   2.41   3.99   0.80   3.94   0.43   3.38  -0.18   4.09   1.00  -1.03
199607  -3.74  -1.69  -5.13  -2.33  -4.44  -2.10  -4.64  -3.42  -4.23  -4.57
199608   5.84   5.14   6.88   4.71   6.96   5.40   8.05   6.60   7.01   4.11
199609   4.79   4.59   4.45   5.77   4.18  -1.31   4.36   5.39   5.72   2.38
199610   3.63  -0.30   6.47  -0.04   7.02  -1.25   7.09   1.45   6.89   3.54
199611   6.33   6.74   6.39   6.23   6.97   4.89   8.02   3.90   7.70   8.44
199612   1.14   1.22   0.67   2.37  -0.63   0.38  -0.09   4.30  -0.31  -3.61
199701   2.25   2.26   3.37   4.99   3.34   3.25   2.48   0.25   2.55   7.00
199702   0.97   5.79  -2.95   4.37  -2.72   5.88  -2.18   4.98  -1.30   4.03
199703   3.79   4.53   4.38   4.39   4.68   4.87   4.96   4.05   4.09   5.04
199704  -7.49  -6.32  -7.61  -7.75  -9.59  -6.35 -10.24  -6.96  -9.99  -6.66
199705   8.28   7.50   9.17   7.56   8.15   7.77   7.02   5.11   9.55   9.55
199706   8.30   4.27  10.17   3.17  11.03   3.89  12.04   7.42  10.88  -1.53
199707   3.04   3.54   3.61   1.84   6.41   3.59   6.28   3.10   5.29   0.24
199708  -4.13  -5.02  -4.98  -3.93  -6.54  -4.30  -7.26  -3.23  -6.74  -3.27
199709  11.34   9.94  11.90  10.63  13.85  10.49  14.72  10.01  14.24  10.16
199710 -10.27 -10.80 -10.96 -11.05  -9.80 -11.53  -9.66 -15.07  -8.27  -7.53
199711   2.51   0.59   1.95   5.03   0.64  -0.24   0.91   1.59   1.55   1.71
199712  -2.84  -2.12  -3.82   1.84  -3.89  -2.83  -3.94  -1.95  -3.67  -0.18
199801   1.50   0.15   2.39   1.77   2.95   1.25   2.29   1.97   2.95   4.37
199802   9.54   4.97   9.63   7.66  10.39   3.11   9.98  12.11  10.85   4.48
199803   6.81  12.57   5.44   7.90   4.70  11.91   5.11   7.04   5.82   1.81
199804   4.62   0.01   5.84   0.17   6.19  -2.82   5.95   2.77   5.55   1.47
199805   2.74   5.56   3.06   1.46   5.02   2.29   3.97   1.57   2.68   1.36
