
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198501   8.17   9.36   7.41   8.38   8.15  -0.01   6.97   9.18   5.88   0.44
198502  -1.53  -2.50  -5.73   2.08  -5.66  -4.51  -6.03   1.24  -5.81   3.56
198503   8.37  12.08  11.77   7.23   8.23  11.84  10.95   7.01   9.98  12.38
198504   2.81  -0.23   1.20   4.90  -1.57  -0.10   1.08   5.02   1.45   0.11
198505  -0.94   3.07  -0.09  -3.33   1.13  -1.01   0.00  -2.29  -0.23  -0.43
198506   2.04   3.53   3.64   2.75  -0.19   1.06   2.97   2.70   2.05   1.48
198507  10.74  15.74  14.81   9.52  10.35  18.98  10.89   9.68  15.46  15.71
198508   1.82   4.90   0.18   2.17   1.56  -0.03  -1.38   2.23   0.34   1.62
198509   0.64  -1.68   2.46  -0.89   3.31   0.55   4.48  -0.73   8.44  -3.73
198510   6.02   7.63   8.21   3.56   7.77   7.66  11.42   4.54  11.29   2.21
198511   9.16  11.71  15.30   2.70  17.29  14.21  16.34   2.49  17.79  11.45
198512   5.85   8.06   9.83  -0.27  13.33   8.98   9.47   1.11  14.93   4.01
198601  -0.59  -0.39  -2.27   1.51  -2.55  -0.72  -3.38   0.54  -2.24  12.53
198602   4.42   9.17  -0.25   8.28   1.67   9.61   1.31   8.39   0.72  -9.60
198603   6.11   6.76   6.90   7.38   3.32   8.34  10.36   7.25   6.26  -6.75
198604   6.33   5.42   7.58   6.30   4.57   7.02   7.56   6.09   5.34  19.80
198605  -0.82  -4.64   3.16  -2.48  -0.21  -2.91   4.30  -2.70   4.17  -1.72
198606   4.27   5.65   3.47   6.87  -0.77   7.88   4.81   7.10   2.54   9.62
198607   0.36  -2.95   1.97  -1.99   0.31  -2.45   4.36  -1.37   2.73  10.59
198608  10.32  15.64   7.33  11.31  11.07  12.96   9.48  12.12   3.69  -6.08
198609  -2.78  -0.54  -4.94  -0.99  -3.43  -0.65  -5.37  -1.13  -5.98 -13.94
198610  -2.54  -3.96  -0.41  -0.53  -8.09  -0.61   0.13  -0.73  -0.84  -9.62
198611   7.71   6.77   9.43   6.33   9.75   5.28  10.08   6.96   7.43  -5.26
198612   1.26   2.53   1.30   2.76  -1.85   3.80   2.32   2.73  -0.11  -9.31
198701   5.30   5.98   1.62   7.74  -0.78   5.94  -0.75   9.02  -1.23   0.49
198702  -1.04   9.02  -0.84  -1.43  -3.72   9.07   0.22  -0.60  -2.83 -11.03
198703  10.00   2.50  10.33  13.22   6.66   2.33   2.22  11.53   6.51   3.17
198704   0.27  -0.31   2.51  -0.01   4.14  -0.24   4.55   0.10   4.24   8.05
198705   2.38  -1.06   1.77   4.87  -4.46  -1.04  -5.98   3.70  -4.98 -10.33
198706   7.54   6.82   7.33   7.74   7.81   6.81   9.43   7.00   9.71  -2.85
198707   4.06   4.19   2.93   4.66   2.50   4.20   2.81   4.13   3.32  -7.40
198708   0.13   0.90   2.55  -1.30   3.25   0.91   4.57  -1.02   3.55   9.25
198709  -2.71  -1.80  -2.51  -2.43  -3.82  -1.82  -0.46  -2.87  -3.58   2.22
198710 -18.38 -26.53 -17.45 -16.06 -21.78 -26.58 -21.47 -16.44 -22.45 -20.32
198711  -7.23 -13.53  -8.03  -5.58 -11.21 -13.50 -11.34  -4.57 -11.90 -16.51
198712   8.92   1.57  10.17   8.11  13.97   1.65  10.81   6.85  15.25  -6.59
198801  -2.77  -9.04  -1.25  -7.89  -1.20  -9.99  -1.62  -2.64  -1.79  -5.77
198802   5.27   9.42   5.42  10.99   3.22   7.91   5.89   3.47   5.72  18.34
198803   5.09  10.74   1.78   7.86   3.66  11.28   1.35   6.28   1.02  17.49
198804   2.07   2.02  -0.43   1.03   2.44   2.04   0.18   2.79  -0.53 -14.22
198805  -5.33  -4.81  -5.22  -3.10  -6.29  -4.32  -5.62  -6.07  -5.18  -6.39
198806   1.85  10.57   3.70   8.75  -0.15  10.53   3.20   0.73   2.87  13.23
198807   1.50  -3.30   0.63   0.05   2.13  -4.55   0.73   1.91   0.92  18.40
198808  -3.56   2.58  -4.03  -0.36  -4.33   2.29  -4.13  -3.54  -4.14  -4.81
198809   2.70   2.05   4.77   3.95   1.60   3.02   5.34   0.83   4.75  -7.70
198810   7.04   5.18   9.17   8.16   6.34   5.57   9.04   5.93   9.22   5.74
198811   0.44   0.61  -1.30  -1.24   1.08   0.16  -1.40   1.47  -1.21  -1.47
198812   2.59   8.96   2.04   6.76   1.10   9.32   1.58   2.23   1.33  11.44
198901   0.72  -1.66   2.22  -3.97  -0.76  -1.78   2.22   1.21  -0.87  -0.96
198902   0.40   2.99   0.63   1.56   2.04   2.51   0.52   0.28   0.89  12.22
198903   3.23   2.71   1.40  -0.05   0.20   2.96  -1.34   4.86   1.40  13.31
198904   4.59   4.77   6.20   5.03   7.97   6.03   5.54   3.90   8.70   9.19
198905  -4.58  -5.17  -4.58  -7.44  -6.28  -4.78  -5.19  -4.05  -6.67  -3.89
198906   3.58   5.60   4.80   5.34   5.60   3.83   5.23   2.20   8.64  10.15
198907   9.31  13.21   9.78  10.13   5.43   8.93   9.17   9.60  11.09   3.41
198908  -2.39  -4.97  -1.06  -4.96  -4.94  -4.54  -0.18  -2.62  -6.09  -8.87
198909   4.43   8.52   2.50   3.02   4.37   9.03   1.52   4.47   7.17   4.08
198910  -3.19  -3.11  -2.90  -5.08  -3.30  -2.32  -1.49  -2.37  -7.28 -11.71
198911   6.08   5.32   6.75   5.54   2.90   4.39   5.22   6.01   5.26   4.37
198912   8.82   5.11   8.27   7.93   8.58   6.86   8.46   9.21   7.36   8.43
199001  -3.68  -6.35  -5.29  -5.45  -3.88  -7.20  -4.26  -1.93  -3.37  -6.74
199002  -3.89  -7.28  -5.90  -7.33  -5.38  -6.45  -6.15  -2.05  -5.44  -4.02
199003   6.41   8.76   8.36  11.91   7.64   9.48   7.74   4.41   9.27  12.79
199004  -1.96  -2.78  -1.85  -1.78  -2.00  -5.24  -2.09  -2.63   3.46   3.51
199005   3.48  -4.63   7.78  -0.53   7.65  -4.78   7.70   3.54   7.65  -4.86
199006   1.87   1.67   4.39   3.11   4.38   2.27   5.18   0.62   3.60   3.09
199007   5.26  -3.65   5.71  -0.32   5.74  -6.10   5.51   7.49   6.87   4.82
199008  -8.51  -9.49 -10.64  -9.80  -9.28 -13.73 -10.97  -5.05 -10.55 -11.48
199009  -5.20  -9.34  -5.90 -10.22  -4.69 -10.44  -5.96  -4.71  -5.61  -7.83
199010   5.62   1.80  11.67   1.41  11.00  -2.58  13.31   2.65  11.92   9.91
199011   0.75   3.26  -0.09  -1.20  -0.70   1.43  -1.34   2.08  -1.07  -3.13
199012   0.08  -1.89   2.26   2.86   2.31   1.78   2.76  -0.80   0.49  -4.47
199101   1.06  10.52  -2.17  10.08  -1.60   9.89  -1.65  -0.14  -0.30   9.04
199102   5.88   6.47   1.55   9.04   2.15  12.75   1.21   7.83   5.03   5.80
199103  -3.21  -2.96  -1.74  -0.77  -2.38  -3.58  -1.48  -2.60  -4.99  -5.02
199104   2.83   1.16   0.57  -0.50   0.63   0.53   0.15   5.80   2.87  -1.01
199105  -1.10   1.08  -0.99  -2.33  -0.50   3.43  -0.94  -2.30  -2.10   4.68
199106  -5.40  -6.13  -5.93  -5.14  -5.82  -4.39  -5.77  -4.58  -7.88  -6.14
199107   6.09   6.87   4.92   4.13   5.18   7.30   4.93   5.96   6.09   9.10
199108  -0.48   1.52   0.10   0.08   0.28   4.80   0.40  -1.37   0.52   6.11
199109   2.39   0.60   6.10   1.43   5.52  -0.58   6.51   0.89   7.27   1.88
199110   1.00   1.05   1.76   1.09   1.62   0.90   1.88   1.12  -0.02   0.53
199111   1.15   3.02   3.38   3.46   3.07   3.28   3.94  -1.73   3.79   4.86
199112   7.37   4.41  10.15   8.48   9.97   2.93  10.50   7.02   8.47   3.23
199201  -0.54   3.53  -0.63   3.13  -0.47   2.67  -0.22  -0.86  -0.12   0.45
199202   0.65   2.99   1.84   1.31   1.21   7.37   2.10  -1.50   1.84   7.83
199203  -0.92  -1.62  -1.69  -1.61  -0.67  -1.08  -1.39  -1.33   0.03  -1.59
199204   4.76   2.47   3.68   0.62   3.84   4.17   3.36   5.72   3.40   5.17
199205   4.28   2.12   3.29   1.95   3.46   4.43   2.94   4.55   3.37   5.23
199206   1.16  -3.12   3.09   2.42   3.56  -9.24   3.06   1.87   3.79 -12.41
199207   0.14  -2.51   0.88   2.06   1.13 -11.19   1.04   1.58   1.32 -14.54
199208   2.65   0.39   3.67   0.78   3.62   0.67   3.59   2.57   4.14  -1.19
199209   1.59   3.27   2.59   6.75   1.72  -3.71   2.72   2.27   1.96  -4.95
199210 -10.00 -12.76  -9.57  -7.73  -8.83 -24.84  -9.13  -8.17  -8.96 -24.71
199211  -1.23  -2.05  -2.94  -2.70  -2.57   1.45  -2.94  -0.67  -2.93   0.45
199212   0.59   2.50   2.07   2.70   1.80  -2.24   2.35   0.14   1.70  -3.14
199301   2.36   9.81   1.51   4.99   0.84  10.86   1.04   1.81   0.95  12.84
199302   2.54  -9.57   3.65   1.29   2.58  -9.12   2.71   2.69   4.04 -12.30
199303   8.06  19.00   7.39  11.94   8.12  18.69   7.91   7.73   7.15  20.45
199304  -0.99   1.09  -1.51  -0.18  -1.54   1.23  -1.57  -0.54  -1.99   0.09
199305   2.00   3.84  -1.71  -1.73   2.75   4.04   2.61   4.57  -2.45   8.05
199306  -2.36   1.29  -2.15  -4.50  -1.75   1.27  -1.69  -2.20  -2.05   2.40
199307   1.60   6.85  -3.05   6.45  -0.07   6.93  -0.22   3.39  -4.09   5.12
199308  10.57  15.42  11.54  11.13   8.74  15.68   8.72   8.88  11.58  21.21
199309   0.34   0.08  -0.22  -1.09   0.79   0.21   0.84   0.93  -0.16   1.01
199310   5.23   3.01   5.80   5.29   4.90   2.93   4.81   5.18   5.99   2.10
199311  -2.16  -2.42  -1.83   1.15  -2.69  -2.47  -2.75  -2.96  -1.70  -4.38
199312   5.44   5.40   6.48   5.08   5.44   5.44   5.26   4.92   6.56   6.87
199401   5.29  16.11   4.56   3.88   6.62  18.09   4.70   4.09   6.56  21.59
199402  -2.27   0.59  -3.11  -2.01  -2.44  -0.12  -3.45  -2.53  -2.96  -1.25
199403  -3.23   5.44  -5.02  -1.13  -3.32   6.91  -5.20  -4.46  -1.58   3.50
199404   5.44  10.47   3.41   0.45   7.39   8.42   2.90   6.56   4.83  12.13
199405  -2.50  -4.56   0.60  -1.95  -2.83  -4.43   0.83  -2.92  -0.87  -5.14
199406   0.02   1.63  -1.78  -0.65  -0.04   3.21  -2.14   0.38  -2.99   2.84
199407   6.92   7.59   6.62   5.73   7.05   5.98   6.34   6.21   8.42   7.28
199408   1.98   1.76   3.90   2.65   2.33   4.59   4.18   1.14   5.16   2.37
199409  -2.74  -3.96  -0.29  -1.82  -3.53  -4.91  -0.43  -3.38   0.01  -5.49
199410   6.79   4.88   4.24   6.51   7.71   7.20   3.72   8.34   3.90   5.44
199411  -5.11  -9.01  -3.43  -3.96  -6.32  -8.01  -3.12  -5.55  -3.88  -8.84
199412   2.09   0.92   5.14   2.34   1.92  -0.45   5.27   1.03   5.98  -1.17
199501   1.03  -0.12  -0.02   1.00   1.72   5.50   0.08   1.56   3.32   3.63
199502   3.90   5.54   3.79   6.13   2.14   5.10   3.60   2.88   3.76   4.85
199503   4.32   1.21   7.44   3.00   6.36   1.15   7.17   5.32   5.17  -4.07
199504   4.16   6.32   3.27   8.09   3.54   8.07   3.33   4.29   6.25   2.26
199505   1.67   2.03  -0.32   2.51   2.04   4.71  -0.44   1.50   2.61   5.75
199506   1.66   2.40   3.90   4.22   0.18   5.01   3.82  -0.33   4.74   1.40
199507   5.04   4.97   3.64   6.96   4.82  14.59   3.77   3.50   8.65  12.90
199508  -5.30  -4.04  -3.95  -5.04  -5.06  -8.06  -4.20  -4.62  -5.78  -8.39
199509   4.57   4.97   5.34   6.77   3.67   6.77   5.41   4.14   5.86   3.98
199510  -0.30   0.98   1.76  -2.98   1.17 -16.13   1.23   1.85  -4.99  -9.45
199511   2.53   6.77  -0.07   6.08   1.65   1.18  -0.55   4.93  -1.99   0.70
199512   3.52   2.28   1.73   1.02   4.73  -4.45   1.15   6.41  -2.76   2.14
199601   0.89  -3.00   3.58   0.97   3.99   3.94   4.49  -0.31   5.90 -12.71
199602   2.63   7.38   1.84   5.35   5.05   7.05   1.71   2.46   5.05   7.42
199603   3.71   4.14   6.20  -1.88   8.25  -6.97   5.33   2.23   3.83  -5.83
199604   0.68   3.66  -0.54   2.15  -0.52  -0.61  -0.04   1.09  -1.35  -6.55
199605   4.72   5.30   3.54   4.76   5.68   2.52   2.91   5.26   3.76   3.15
199606  -0.46  -1.60   1.48  -2.90  -0.06  -5.96   1.17   0.77  -1.19   3.30
199607  -1.53  -1.97  -0.46  -2.36  -1.01  -1.54  -0.74  -2.88   0.23   2.70
199608  -0.49   0.80   0.99   0.22   2.59  -1.95   1.56  -2.03   1.45  -0.38
199609   5.34   5.30   3.30   7.59   0.52   7.95   4.53   6.63   0.61   0.99
199610   1.16   1.16  -1.78   0.17  -1.63  -3.25  -2.89   4.37  -2.02  -2.91
199611   6.43  10.68   5.91  10.87   3.20   9.75   6.60   4.93   5.27   6.22
199612   2.20   1.19   0.82   0.43  -0.03   1.34   0.42   2.71   0.19   3.01
