
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199304   4.49  -1.80   0.40   6.73   5.34   5.17   5.77   5.49   0.05  -1.80
199305   2.47  -1.21   6.58   7.94   0.40   3.72   0.00   3.84   4.93  -1.21
199306   1.49   1.04   3.27   1.49  -2.18   2.95  -2.40   2.76  -5.83   1.04
199307  12.39  -8.27  19.97   4.54   9.81  17.09  12.70  14.74   8.63  -8.27
199308  10.14  11.81   4.26  14.53  10.40  10.04   9.68  11.48  12.71  11.81
199309  -2.16 -10.90   2.60  -2.51  -4.61  -0.10  -3.70  -1.40   5.90 -10.90
199310  14.06  19.08  14.44   8.63  14.71  16.70  14.61  14.55  28.93  19.08
199311  -8.12  -7.35 -11.41  -7.53  -6.39  -8.50  -6.99  -9.06   4.91  -7.35
199312  11.23 -13.01  15.84  20.20   8.63  11.36   8.54  11.97  12.71 -13.01
199401  11.77  12.27  10.68  17.38  11.32  18.87  10.90  12.11   9.76  22.50
199402  -5.42  -2.38  -6.94  -6.65  -6.36  -6.52  -6.96  -4.01  -5.93   0.32
199403  -9.34 -13.51  -6.17  -8.19  -5.70  -7.57  -5.66 -13.26 -10.12 -10.51
199404   5.91   8.57   1.31   0.92   1.41  -1.52   1.37   7.90   1.07  10.61
199405   5.89   1.20   2.16   4.27   2.26   5.46   2.25   1.76   3.69  -3.84
199406  -5.83  -5.56  -8.37  -6.23  -7.90  -6.35  -8.23  -5.97  -9.09  -5.15
199407   3.14   1.57   4.34   3.96   4.48   2.53   4.17  -0.62  -3.00   4.98
199408   7.64   8.90   7.95   3.92   8.31   4.37   8.73   8.33   3.69   6.68
199409  -2.02  -3.89  -0.51  -7.50  -0.15  -7.12  -0.21  -4.16  -8.57   0.33
199410   6.32  -0.07   9.29   2.61   9.72   2.40   9.71   0.25   4.24  -2.31
199411  -3.75  -1.84  -1.97  -5.44  -1.04  -2.26  -1.35  -0.48  -0.75  -3.11
199412  -3.21   0.83  -2.98   4.44  -3.16   5.16  -3.08   0.51  -1.04   6.44
199501   2.26  -2.43   3.44   0.95   3.23   1.23   2.41   3.45   2.43  -4.99
199502   2.88   7.50   1.99   0.24   3.41   3.37   4.32   0.99   4.33  11.79
199503   3.48   3.93   8.11   2.84   8.93  -1.43   2.70   7.36   1.77  -2.20
199504  11.33   9.84  11.29   7.56  10.43  12.74  12.00  10.26  13.03   8.73
199505  -2.06  -2.75  -3.32  -1.96  -3.08  -1.44   0.67  -3.95   1.22  -2.86
199506  -2.73  -4.86  -6.59  -2.59  -6.55   1.06  -4.63  -4.00  -4.91   0.29
199507   4.55  -2.11   6.33   1.39   6.37   4.73   3.64   4.75   3.88  -2.91
199508  -3.49   5.51  -1.00   1.50  -0.78  -4.03  -8.13   0.48  -8.51  -6.17
199509   1.31   0.85  -1.71   2.43  -1.42   4.26   1.36  -0.44   0.85   0.94
199510   3.82   8.29   6.63   4.27   6.72   0.84   3.83   5.86   3.93   6.09
199511  -2.50   1.25   1.45  -0.51   1.49  -3.44  -7.26   0.89  -8.65  -1.76
199512   0.68   3.37   2.18   2.84   2.40  -3.96   0.87   3.59   0.90  -0.43
199601   1.17   5.93   1.17   2.21   0.95   1.53   1.02   2.21  -0.67  11.02
199602   1.62  -1.60   3.37   0.84   3.21  -0.44   3.31   3.15   0.68   8.85
199603   1.60  11.02   1.45  -1.78   1.25   0.27   1.16   2.73   2.08   9.29
199604   0.90  -0.13  -4.05   5.26  -4.09   4.83  -4.12  -3.10   4.65  -6.31
199605  -6.25  -4.57  -3.45  -9.75  -3.36  -8.61  -3.40  -5.26  -5.95 -11.22
199606   4.65   7.00   3.41   5.50   3.49   6.23   3.48   4.02   3.31  -3.14
199607   3.86   2.48   6.84   1.42   6.89   1.31   7.01   7.09   0.13   5.26
199608  -9.91 -10.98  -6.91 -11.72  -6.84 -11.80  -6.66  -9.03 -12.11  -9.83
199609  14.21  10.85  14.97  14.71  14.95  13.56  15.02  12.52  16.43  16.43
199610   4.50  -1.09  10.64  -7.03  10.42  -5.35  10.40   6.38   5.36   5.65
199611   1.49  -0.12   1.61   0.31   1.43   0.10   1.52   1.74   1.97   6.19
199612   0.67   0.33  -2.01   8.56  -1.89   5.96  -1.87  -0.99  -0.36   0.93
199701  -0.59   2.07  -0.04   1.20  -1.84  -4.06  -4.84   0.28  -0.74 -11.42
199702  -4.70  -1.20  -9.04   1.65  -2.97   1.81  -2.77  -6.39  -4.71   9.71
199703  -1.18  -3.27   0.93  -3.01  -3.97  -1.26  -1.70  -0.04   0.72   2.52
199704   1.37   5.02  -1.39   0.11   4.93   8.16   3.85  -0.91   4.51  -0.22
199705   5.05   6.13   4.40   6.80   5.67   3.28  -1.19   5.43   5.19  -0.20
199706   5.28  -0.04   6.07   2.62   5.75   5.93   3.13   4.73   5.70  -4.20
199707  -1.84   1.00  -0.46  -2.30  -2.58  -4.34   0.02  -0.77  -0.73   2.50
199708  -5.96  -6.52  -3.12  -6.28  -8.77 -10.42  -3.00  -3.93  -4.66  -5.28
199709   5.22   0.34   5.04   0.40   9.37   1.05  11.37   2.66  11.98   0.21
199710  -9.20  -5.94  -5.55  -8.32 -14.36 -12.76 -10.45  -5.82  -8.50 -17.39
199711  -2.86  -4.34   4.09  -5.97  -9.14 -12.89  -3.37   2.33  -9.62  -4.79
199712  -5.09  -2.98  -7.83  -1.57  -3.97   0.66 -10.07  -4.55 -12.68 -12.28
199801  -2.08   0.47  -3.31   0.73  -4.03   4.42  -2.73  -5.13   1.24 -99.99
199802   2.60  -0.77   4.84   0.34   3.99  -0.30   3.63   3.75   1.20 -99.99
199803  -5.07  -9.17  -2.98 -10.01  -3.76 -10.97  -2.85  -4.20  -5.32 -99.99
199804   0.48   1.26   0.56   1.33  -1.11   3.80  -0.59   1.35  -0.13 -99.99
199805  -6.72 -10.65  -4.59  -9.78  -4.36 -10.27  -4.64  -4.86  -7.56 -99.99
199806 -12.98 -12.92 -13.12 -17.98 -13.28 -19.81 -12.88  -8.84 -19.56 -99.99
199807   8.30   7.84  11.32   8.11   9.82  12.86   9.10   7.94   6.49 -99.99
199808 -18.88 -23.92 -15.65 -24.42 -16.12 -22.99 -15.62 -15.43 -28.67 -99.99
199809  -4.41  -9.02  -1.87 -21.17   0.23 -14.85   2.47  -5.45 -11.13 -99.99
199810  14.85  20.31  10.62  38.44  10.63  32.78  10.42  10.60  23.68 -99.99
199811   5.89   8.30   5.09   7.61   6.49   6.70   5.28   5.62   9.49 -99.99
199812   3.13  -0.39   4.02   5.97   2.81   7.39   2.47   2.96   4.07 -99.99
199901   8.93  16.04   9.54   6.32   6.55  10.36   6.57  10.04  17.33 -99.99
199902   0.00  -8.02   4.44  -6.19  -4.64  -7.37  -3.59   3.51  -4.95 -99.99
199903  -1.34  -2.65  -2.81   3.26   2.53  -1.44   2.75  -2.19  -4.59 -99.99
199904  13.97  29.92   7.53  16.32  23.35  19.03  22.11   8.11  21.89 -99.99
199905 -14.52  -7.41 -16.20  -0.41 -17.92  -4.40 -18.13 -14.40 -10.51 -99.99
199906   3.06   0.66   1.42   3.35   7.62  -3.83   7.91   0.82   2.60 -99.99
199907   3.75   0.66   4.04   2.62   2.64   1.97   4.05   3.94   0.96 -99.99
199908  -4.69 -12.11  -1.13  -9.87  -5.25  -8.62  -5.68  -2.33  -6.84 -99.99
199909  -6.89  -4.91  -9.94  -4.53  -0.77  -5.77  -2.11 -10.07  -3.11 -99.99
199910   1.85  -3.83   2.23  -2.78   3.57  -0.43   5.24   1.67  -1.46 -99.99
199911   2.44  -2.26   5.58  -2.26  -0.36  -3.72  -0.36   5.38  -2.21 -99.99
199912   8.32   0.33  10.20   8.80   8.64   7.14   7.39   7.14  15.59 -99.99
200001 -11.55 -12.73 -11.19 -11.25 -14.61 -12.62 -11.72 -10.84 -13.90 -10.03
200002  -4.21  -4.61  -2.56 -10.92  -3.46  -3.85  -3.18  -0.86  -7.10 -11.17
200003   5.89   1.72   8.35   5.49   3.96   3.23   7.73   8.68  -4.29   3.72
200004  -1.73  20.70  -5.23   0.82   2.51  15.72  -3.39  -5.33   9.05   8.93
200005  -8.20  -8.90 -10.63  -7.66  -0.62  -5.36 -10.36 -14.80  -4.21  -9.98
200006   6.30   2.71   5.88   4.44  12.92   7.40   6.36   1.45  11.12   0.83
200007  -2.08   6.51  -4.59   5.58   0.53   1.87  -3.53  -5.03   3.80  10.50
200008  -7.13  -1.34  -6.82  -2.79  -0.87  -5.82  -8.19 -11.40  -7.17   0.91
200009  -9.38 -11.90  -8.90 -11.78  -9.77  -6.08 -10.54  -8.55 -11.20 -18.28
200010  -7.60 -19.39  -6.32 -15.38  -5.04  -8.40  -6.99  -9.31   0.70 -24.52
200011   5.81  -5.15   6.34  -2.47   6.44  -1.92   6.64   6.41   5.00  -3.35
200012   0.90   7.39  -1.33   7.97   4.98  13.77  -2.59  -3.40   6.14  -1.41
200101   8.13   2.20  13.82  -2.57   2.17  -1.63   5.76  16.63   3.86  15.91
200102  -5.28   2.11  -9.27   1.16  -4.12  -0.39  -1.63 -11.80  -4.61   1.45
200103  -2.32 -10.37   1.57  -9.34  -3.32 -10.11  -4.49   1.28  -2.83  -7.16
200104   6.96   5.85   9.92   4.22   1.88   7.18  -0.32  11.91   1.31  -4.39
200105  -7.24  -3.74 -10.27  -3.71  -2.55  -4.51  -0.22 -12.87  -0.96  -0.07
200106   1.24  -2.82   3.51  -0.68  -2.82  -1.66  -0.23   2.49   2.22  -2.30
200107   3.22  10.56   0.09   5.78   3.28  10.68   2.30  -0.02  -0.44   4.65
200108   4.73  -5.34   7.31  -0.82  10.22  -1.88   9.24   0.64  13.30   7.72
200109 -17.77 -25.92 -17.26 -21.55 -16.35 -22.63 -16.19 -21.79 -16.89 -17.73
200110   8.52  -3.79   8.74  -0.79  10.43  -1.08   8.33   5.98   9.38   8.34
200111   6.68  14.61   7.75  12.01   4.87  15.33   7.83   8.62   5.59   9.43
200112  -0.56  -2.17  -0.31  -0.99  -3.92  -0.74  -1.82  -0.01  -2.68   2.57
200201   4.68  12.39   4.54   8.47  -1.20  10.04   5.61  -2.21   7.38  11.36
200202  -0.87   5.37  -4.55  -3.85  -6.58  -2.01   3.70   2.35   2.64   4.57
200203   4.45   6.52   4.74   2.53   2.59   2.36  10.95   3.37   8.00  12.60
200204   0.06  -2.30   0.95   1.07  -4.10   0.25  -2.24   6.01  -2.68  -3.88
200205  13.12  25.44  12.41  14.39   8.60  18.53  11.65  10.07  12.44  22.13
200206  -1.39  -1.97  -2.00  -1.39  -4.30  -2.33  -1.09   0.83   1.15  -4.80
200207  -8.15  -8.40  -7.89  -7.05 -10.40  -8.01 -11.43  -5.23 -10.94 -11.38
200208   4.24  -2.87   6.44   6.15   9.91   3.42   2.70   4.69  -2.95   3.96
200209  -2.37 -10.05  -1.29  -2.52  -0.37  -4.88  -3.01  -0.48  -5.39 -12.93
200210   7.39   9.39   8.19   7.53   8.40   8.28   4.71   6.87   6.56  12.08
200211  -1.84   2.30  -1.95  -5.01  -3.85  -0.30  -2.71  -4.95   3.58  -6.15
200212   4.82   2.32   3.03  -1.64   6.52  -0.16   8.83  10.52   7.85  -2.70
200301   6.40  10.57   3.87   7.43   7.48   7.49   4.12  10.28   1.55  15.19
200302  -1.23  -2.03  -2.57   1.12  -5.75  -0.21  -3.51   3.24  -5.24  -2.76
200303   0.01  -4.18   2.04  -2.61  -3.79   0.60   2.57  -5.24  -1.44  -4.73
200304   5.18   9.09   6.96   5.04  12.59  -2.28   7.69   8.32  10.03   0.87
200305   6.25  13.11   6.07   2.50   2.13   1.30   8.43   3.86  -4.59  19.27
200306  10.18  13.04   8.30  10.63  11.45  11.80   6.81  15.13  15.08   9.76
200307  -4.02  -4.81  -3.79   4.39  -5.75  -2.83  -3.94  -4.14  -6.59  -3.10
200308   2.60  -0.12   1.51   5.70   4.34   5.11   0.70   2.53   7.44   1.46
200309   5.14   7.35   6.19   4.87   3.64   2.06   5.36   3.82   9.08   5.74
200310   3.37  -0.72   0.95   5.54   7.10  10.75   0.45   4.08   6.15   2.25
200311   6.53   4.99   7.86   0.05   5.07   0.23   8.45   8.45   4.37   4.12
200312   6.48   3.54   6.41   6.47   5.91  11.48   5.75   3.80   4.94   6.27
200401   2.50   4.78   3.70  -3.09  -1.72   6.19  -1.72   2.17  -2.36  -2.29
200402   0.86   2.47   0.94   3.70  -0.64   3.52  -0.64  -1.44   1.02   1.59
200403   1.68   9.22  -1.18  -0.72   1.25  -1.84   1.25   3.95   3.43  -0.82
200404  -4.46  -7.71  -5.85  -0.84  -1.92  -6.55  -1.92  -2.93  -0.61   0.62
200405  -0.97  -3.23   0.04  -1.05  -1.34  -1.25  -1.34   1.86  -2.30  -2.02
200406   3.77   4.43   4.19   5.17   0.64   7.55   0.64   4.41  -1.78  -0.52
200407   4.29   7.16   3.99   5.10   3.03   3.81   3.03   3.70   2.56   4.47
200408   1.63   4.36   0.14   5.61   4.30  -1.62   4.30   2.65   1.67   6.02
200409   4.95  -0.68   5.33   8.55   6.22   5.08   6.22   9.75   4.00   3.34
200410  -0.31   0.33  -0.01  -4.81   1.00  -0.69   1.00  -2.07   0.57   3.70
200411   9.54   4.19   9.72  13.65  10.63   9.74  10.63  13.66  11.90   4.27
200412   3.61  -2.55   4.67   5.36   5.73   2.89   5.73   5.28   5.83   4.44
200501  -0.86   3.55  -1.80  -3.37  -0.39  -0.49  -1.41  -1.56   0.60  -0.91
200502   7.68   3.79   7.32   4.61   9.89   7.43  11.44   5.14  12.30   7.72
200503  -8.28 -10.98  -7.01  -8.40 -10.67  -8.65  -8.82  -6.91  -8.14 -10.24
200504   2.48  -0.02   2.85  -0.57   5.17   0.73   6.15   1.94   8.95   1.79
200505  -3.89  -3.80  -4.22  -0.91  -3.19  -4.46  -3.19  -5.12  -4.18   0.08
200506   7.02  12.77   4.18   8.26  10.57   4.97  10.38   3.30   6.79   1.15
200507   1.36   0.81   2.27   0.97   1.32   2.68  -1.24   2.75  -0.57  -6.09
200508   0.28   2.08  -0.60   0.52   2.15   0.73  -1.36  -0.53   0.22  -1.07
200509   1.73  -0.50   1.22   4.49   2.39   0.17   4.43  -0.45   2.06   0.62
200510  -3.05  -0.86  -4.04  -1.36  -3.62  -0.91  -8.64  -2.00  -3.19  -6.22
200511   0.29   6.50   0.99  -2.85   0.92  -0.55  -1.22   0.90   1.36   1.73
200512   0.01   2.05   0.89   2.39  -2.38   1.25  -0.05   0.04  -1.98   2.03
200601  -0.53   4.40  -2.45   0.88   1.01  -3.13   0.94  -3.35   1.88   0.25
200602  -2.99  -0.22  -6.43  -0.84   0.21  -6.56   0.24  -5.75   3.03  -4.04
200603   0.25   0.50   0.28   5.14   0.56  -0.11  -0.55  -0.75  -1.76  10.70
200604   5.50   1.76   6.23   4.51   4.31   6.44   4.27   7.53   3.94   8.47
200605  -7.04  -0.63 -12.02   2.16  -1.35 -14.76  -1.42 -15.11  -5.19  15.85
200606  -5.62  -0.01  -8.81  -3.84  -5.49  -9.92  -5.49  -9.26  -6.93  -1.22
200607   0.75   1.44   1.54  -1.87   0.61   0.66   0.61   2.59   1.08   0.55
200608   3.28   3.87   3.71   5.12   1.02   7.95   1.02   5.40   2.19   2.74
200609   3.86   3.03   4.32   1.59   2.06   3.66   2.06   3.07   1.17  -2.65
200610   8.10   8.93   7.43  12.40   6.46  11.80   6.46   8.02   8.10   8.28
200611   4.00  -1.28   2.92   3.56   5.95   4.69   5.95   2.10   5.22 -24.17
200612   9.07  13.24   6.41  13.33   8.68  11.65   8.68   8.06  11.57   6.27
200701   0.39   3.00   0.57   2.14  -1.41   1.34  -2.13   0.82  -3.76   3.65
200702  -0.69   7.37  -3.56   0.36  -2.98   2.96  -3.35  -0.93  -3.41   2.72
200703   3.69   9.93   1.25   7.84   1.62   3.71   1.12   2.76  -1.31  -3.64
200704   6.71   9.95   6.78  11.27   7.40   8.19   7.78   4.63   8.64   0.79
200705   1.62   0.99   2.97   7.19  -3.88   1.48  -2.03   2.03  -6.13   5.42
200706   2.98  -1.05   0.31   0.28   0.59  -1.76   8.58   0.33   0.84   0.85
200707  -1.57  -4.36  -2.09  -1.78  -3.10  -2.75  -0.21  -3.82   0.24  -5.88
200708 -12.05 -17.32 -11.46 -17.37  -9.02 -13.13 -12.24  -9.80 -11.16 -11.14
200709  13.20  14.85  16.39  20.61   8.56  15.68   7.94  13.52   6.01   1.91
200710  -1.34  -5.13  -1.17  -6.15   1.17  -3.47   0.52   0.02   4.80   2.11
200711  -3.30  -8.08  -1.31  -5.51  -0.76  -3.05  -1.89  -2.65  -1.10  -4.69
200712  -1.46  -1.68  -0.63  -0.81   0.86  -0.25  -0.53  -1.31  -6.23   4.16
200801  -5.67  -2.70  -6.12  -4.13  -6.14  -4.05  -7.38  -2.70  -6.08  -6.97
200802  -2.12  -3.88  -2.51  -3.10  -2.69  -3.01  -1.07  -1.44  -3.10  -2.18
200803  -5.44  -7.90  -2.73  -7.37  -2.93  -7.42  -2.84  -6.76  -4.73  -4.37
200804   4.61   5.65   5.00   3.56   1.86   3.70   2.06   3.15   6.56   9.70
200805   0.18  -0.73  -1.28   2.17  -0.72   2.21   0.54   1.59  -0.57   4.77
200806 -12.48  -4.68 -13.53 -10.29 -12.16  -9.89 -11.71 -12.03 -14.60  -3.43
200807   0.22   0.02  -3.07   1.62   0.59   1.50  -0.14  -0.31   3.14  -4.47
200808  -3.66  -3.13   0.28 -10.77  -0.82 -10.22  -1.13 -10.29  -2.42  -6.43
200809 -11.67 -11.24 -11.80 -13.12 -10.17 -13.24 -11.68 -11.80 -11.70 -17.23
200810 -18.98 -17.76 -16.28 -20.75 -14.85 -20.94 -14.66 -18.73 -18.38 -21.82
200811  -9.84 -10.12  -9.54  -5.47 -11.66  -6.19 -12.47  -6.04 -12.41 -16.83
200812   4.97   4.95   2.78   2.49   8.77   2.41   8.59   3.62   6.40  -2.95
200901 -10.06 -14.50 -10.63  -6.58 -10.88  -8.03 -11.89  -7.75 -12.34 -14.29
200902  -9.13 -13.39  -6.31 -11.91  -8.76 -13.30  -8.56 -11.35 -10.11 -12.87
200903  15.02  15.10  15.53  11.79  11.84  17.92  11.44  17.29  11.91  27.78
200904   5.65   4.72   2.38  14.89   0.89  16.50   0.68  13.16   2.06   0.90
200905  15.17  19.30  18.45  10.69  15.92  12.34  16.02  11.57  16.33  30.72
200906   1.53  -2.44  -0.56   2.98   1.77   2.87   1.55   2.74   2.23  -1.86
200907   8.39  11.30  10.29   6.88   8.83   8.65   9.17   9.09   9.07   4.49
200908   4.55   5.68   1.44   5.21   4.10   7.24   4.44   3.93   5.47   3.33
200909   6.38   7.41   5.32   5.41   5.84   7.59   5.33   6.51   4.89   8.46
200910   1.18   1.01   2.70  -1.14   2.86  -0.97   3.05  -0.02   1.69 -10.30
200911  -2.86  -3.25  -1.19  -2.30  -3.41  -3.12  -3.40  -3.17  -1.66  -4.65
200912   3.68   3.70   2.00   3.59   4.68   3.95   4.32   2.40   5.96   1.34
201001  -4.60  -2.95  -5.49  -6.11  -5.17  -4.25  -4.72  -6.95  -4.01  -4.93
201002  -0.99  -0.30  -2.68  -3.11   1.25  -2.48  -0.07  -2.24  -0.11   0.84
201003   4.42   3.76   1.60   3.27   5.69   3.15   4.73   3.36   4.59   4.69
