
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199205   2.92   4.70   1.73   4.54   3.12   5.39   4.92   5.84   3.30  -0.35
199206   1.80   1.56   1.46  -1.02   0.79   1.31  -0.09  -0.85   0.94   6.15
199207  -9.59 -13.55 -12.63  -8.33 -12.03 -13.55 -12.95 -11.33 -11.95  -0.07
199208  -3.30   1.14  -8.35   4.69  -5.90   2.51  -6.58  -0.26 -10.16  -3.67
199209   5.63   4.11   5.59   2.44   3.49   4.84   7.91   2.16   6.88   6.21
199210  -6.72  -4.89  -6.02 -11.25  -5.47 -10.37  -9.31  -6.66  -5.57  -4.11
199211  -6.83  -5.91 -11.84  -4.41  -9.18  -6.72  -9.00  -4.79 -10.79  -3.78
199212   0.93  -4.03   1.24  -4.40  -0.32  -5.28   0.04  -2.95   1.39   7.21
199301   0.27   3.20  -1.78   1.13  -1.76  -0.72   0.91   1.93  -1.61   1.16
199302   4.64   6.65   1.84  -0.16   5.05   2.32   2.68   9.63   2.31   7.25
199303  -0.14  -2.44   1.19  -6.62   0.01  -7.80  -4.67  -4.44   2.62   4.42
199304  -1.42  -0.05  -3.12   3.75  -1.88   3.41  -2.42   1.53  -3.90   0.38
199305   2.16   4.86   1.32   3.77   2.98   6.02  -0.36   4.73   0.97  -2.58
199306  -3.22   1.98  -8.03  -2.12  -2.52   3.62  -4.21   4.58  -7.26  -5.95
199307   6.50   9.98   4.51  14.38   2.31  15.79   9.11   7.84   3.79   3.44
199308  10.61  12.97   7.31   5.33  12.18   2.53  13.38  16.98   7.76   5.37
199309  -2.34  -2.03  -2.74  -1.26  -2.13  -2.87  -3.84  -2.50  -2.81  -2.45
199310   7.29   4.62   7.36   8.89   7.24   7.84   8.39   9.80   7.32   7.99
199311  -3.75  -7.34  -2.98  -1.43  -4.25  -7.15  -4.98  -5.75  -2.81  -4.45
199312   8.09   6.70  11.47   6.94   9.21   9.25   6.03   3.88  11.36   5.41
199401   3.82   4.56   1.47   8.06  -0.86   9.40   6.78   5.64  -1.53  15.15
199402  -1.64  -2.91  -2.86  -1.86  -0.97  -3.52  -3.77  -3.54  -0.78   4.40
199403  -3.72  -1.82  -0.56  -0.89  -5.71  -0.33  -3.66   0.47  -6.70   0.86
199404  -2.57  -0.20  -5.19  -3.04  -3.34  -2.40  -2.48  -4.40  -2.05  -0.78
199405  -2.01  -0.01  -3.37  -0.40  -1.00  -3.28  -2.72  -2.40  -1.41  -1.32
199406   8.14   9.25   8.12   7.30  10.41   5.74   6.48   8.84  10.53   3.21
199407  -2.14  -2.17  -2.57  -0.53  -5.40  -0.51   3.23  -1.26  -4.69  -1.37
199408   2.48   1.08   3.95  -2.74   1.94  12.79   0.79   8.41  -0.99   7.99
199409  -4.24  -7.18  -4.05  -3.18  -4.93  -3.74  -4.02  -5.26  -4.72  -2.72
199410  -2.04   2.41  -0.16   0.82  -4.77   1.11   4.76   1.18  -5.45  -0.34
199411  -2.30  -1.62  -2.02  -5.37  -0.01  -5.51  -3.41  -4.42   0.61  -0.46
199412   2.70   1.69   1.63   2.62   2.96  -0.19   1.47  -0.35   4.33   5.31
199501  -3.85  -4.69  -3.26  -5.88  -4.83  -4.72  -2.02  -5.80  -4.01  -2.69
199502   4.31   4.94   2.51   4.25   2.88   8.26   7.91   7.08   2.49   9.25
199503  -0.51  -4.03  -0.83  -2.17   1.05  -0.90  -2.95  -2.28   0.62  -1.04
199504   0.03  -0.90   1.76  -3.44   0.48   1.74   1.81   0.96  -2.24   0.89
199505   5.33   5.26   6.54   3.56   4.17   6.53   5.06   5.69   5.47   6.14
199506   2.04  -3.77   2.81  -2.55   2.03   1.80   5.91   0.59   0.96   5.52
199507   0.93   0.76   2.43   2.14   2.56   1.89  -3.40   1.99   3.26  -5.07
199508  -7.02  -6.75  -7.78  -6.40  -6.21  -6.77  -7.90  -7.02  -7.13  -7.52
199509   0.72  -0.81   0.02  -0.97   2.04  -1.89   0.45  -1.67   0.66  -0.95
199510  -3.20  -1.88  -3.98  -2.24  -4.01  -5.65  -4.56  -5.12  -3.46  -6.99
199511  -2.47  -0.97  -1.33  -5.52  -4.80  -7.35  -3.99  -7.32  -2.84  -5.67
199512   3.99   2.86   6.61  -0.07   5.48   2.89   6.10   3.72   4.54   3.81
199601   6.47  12.56   5.37  13.21   5.26  15.85   3.35   7.55   7.97   4.11
199602  -0.52   0.34  -0.96  -1.57  -1.58  -1.24  -1.02   2.18  -1.19   1.02
199603  -0.48  -0.11  -1.47  -3.96  -0.64  -3.09  -1.38   1.39  -1.49  -3.83
199604   0.85   1.20  -0.68  -2.16  -0.19   3.16   0.54   0.85   0.46  -4.92
199605   4.57   4.40  -0.18   7.60   7.30   9.46   0.26   7.09   1.20   2.74
199606  -5.14  -5.64  -4.58  -2.31  -7.75  -2.51  -2.41  -1.17  -3.69  -8.81
199607  -1.70  -2.15  -1.40  -0.79  -2.48   2.65  -2.67  -0.85  -4.15   1.52
199608   0.23  -2.24   0.15  -2.23   1.14  -2.20   0.96  -1.38   2.11  -5.27
199609  -2.32  -1.25  -4.25   0.57  -1.33   2.36  -4.84  -1.94  -4.23  -1.31
199610   0.59   5.13   2.56   1.20  -2.14   0.36   1.28   2.48  -0.65   2.01
199611   2.57   0.61   4.20   0.64   4.05   2.89   2.82   0.98   4.84  -1.27
199612   0.73   0.26  -1.29   0.93  -0.61  -0.26   2.37   2.26  -0.40   4.45
199701  -3.02  -3.38  -1.82  -4.39  -3.08   1.24  -0.68  -0.89  -5.28   1.69
199702   0.26   2.99  -1.53   3.45  -2.89   8.06   0.75   3.82  -1.22  -1.13
199703   0.76   6.89  -0.12   1.92  -0.04   9.29  -0.92   3.39  -0.25   5.49
199704  -4.59  -3.70  -4.41  -3.06  -7.05  -2.82  -5.44  -3.02  -5.58  -6.11
199705   6.74   9.64   7.22   8.85   2.59  10.91  12.26   9.45  -0.15   5.81
199706  -2.18  -2.29  -0.37  -1.41  -6.54  -1.22  -0.10  -1.15  -5.78   0.04
199707   5.11  13.50   4.70   5.26  -1.00   2.50   6.35   4.16   0.22  31.77
199708  -5.85  -4.41  -8.36  -2.47  -4.29  -9.95  -6.98  -6.05  -5.83  -4.07
199709   7.09   9.16   9.71   8.54   3.72  11.47  10.17   8.54   2.77   5.72
199710  -3.72  -3.11 -10.77  -4.04  -3.01  -8.29  -8.33  -7.30   0.05  -8.16
199711  -5.62 -10.71  -4.44  -9.91  -3.53 -10.45  -5.80  -9.19  -6.23  -1.99
199712   5.48   3.79   1.78  -0.32   4.76   1.89   1.61  -0.93   5.45  -1.97
199801   3.63   6.97   0.43   1.83   4.12  -1.75  -0.27   6.32   0.60   7.41
199802   7.20  17.63   2.05  10.58   8.07   9.66  -3.92  11.90   0.56   9.69
199803   4.85   5.02   5.43   5.49   3.64   8.10   8.20   5.82   4.30  10.71
199804   5.95   4.89   5.95   5.08   9.89   0.00   4.11   5.39   7.74   9.19
199805   7.51  10.78   1.18   6.02   7.64   8.15   2.47  12.43   0.50   5.77
199806  -6.85  -6.81  -6.27  -8.73  -6.90  -6.23  -4.34  -8.02  -5.79  -3.52
199807   2.12  -2.08   6.80  -3.34   3.96  -6.18   9.39  -2.41   7.89   4.88
199808 -15.09 -11.96 -10.55  -9.92 -14.92 -11.57 -11.71 -17.74  -8.14  -6.51
199809  -6.90  -9.79  -5.70  -4.90 -10.48  -8.32  -5.37  -4.48  -7.04  -6.21
199810   9.46   6.37   8.18   9.77  11.59   2.26   6.38  10.61   8.27   7.51
199811  -4.05  -3.29  -3.68  -0.19  -4.93  -5.09  -4.91  -4.39  -4.54  -6.40
199812   1.79   4.81   0.79   1.20   1.36   0.86   1.23   4.38   1.04   8.25
199901  -6.36  -9.87  -2.45  -5.22  -3.29  -1.01  -3.33  -6.02   0.76  -7.04
199902   4.19  15.20  -0.32   4.19  -0.12   7.46   1.03   1.80  -1.89   8.77
199903   0.29   8.35  -3.32  -3.89   0.70   0.17  -4.01  -3.25  -1.11  -7.20
199904   5.03   5.80   0.88  10.56   1.40  12.32   3.06   8.07  -1.62  -5.08
199905 -10.32 -16.67  -8.87  -9.23  -9.43 -14.37  -9.34  -6.16 -14.24  -1.06
199906   3.94   3.99   3.81   2.42   4.88   5.40   6.67   0.57   5.73   5.29
199907   0.48  -0.34   3.34  -2.09   3.14  -7.05   2.51  -0.14   2.62   1.17
199908   0.09   1.99  -3.10   6.34  -2.60  11.72  -3.54  -0.29  -2.67  -1.87
