
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198512 -11.79 -16.07 -11.76 -14.05 -14.02 -11.15 -12.56 -10.46 -15.05 -31.77
198601  -1.82  -9.24   1.88  -0.93  -5.62  -1.82  -3.36  -6.14   1.52 -14.78
198602   2.08  -1.72   3.89   0.42   1.30  -1.99   3.24  -5.49   6.72  -9.02
198603  -8.47 -12.69  -8.72  -6.98  -8.89  -8.77  -9.79  -8.33  -8.02 -11.46
198604  -5.53  -3.48  -5.99  -5.70  -4.39  -9.06  -1.84  -5.81  -5.45 -14.76
198605  10.24  21.74   6.08  12.06  13.43  14.49  20.16  12.64   6.13  24.45
198606  16.87  30.48  12.86  16.18  15.29  15.42  15.10  16.03  16.38  44.09
198607   0.04   0.41  -0.11   0.22   1.13  -4.38   3.85  -2.47   2.01  -8.16
198608  12.61  19.71  10.22  12.61  15.49  14.28  15.15  13.43  11.73  15.33
198609  -3.35  -6.17  -2.52  -3.07  -5.05  -3.74  -3.69  -1.36  -4.11 -23.66
198610  22.52  40.66  22.29  20.11  18.52  32.33  17.16  20.62  23.66  15.42
198611  -8.14 -11.74  -6.40  -8.68  -6.57 -10.27  -8.75  -8.05  -7.68 -13.94
198612   3.47   2.75   3.84   4.92   3.51   8.70   2.39   1.61   3.07  -0.57
198701  11.32  13.59   9.25   8.31  13.09  12.72  10.77  11.44  10.48   9.43
198702  13.18  36.15   9.94  17.03   9.90  16.43   9.54  10.58  12.85  36.10
198703  -2.47  -1.64  -3.44  -2.35  -3.65  -0.39  -3.95  -2.70  -1.80   0.22
198704   8.31  13.19   5.40   8.13   8.66   8.94  10.66  10.49   8.31  13.59
198705   9.51   9.40   7.21   8.72  10.83   8.67  10.87  10.55   9.67   7.95
198706   1.69   2.68   0.74  -1.94   1.68   5.25   4.46   4.59  -2.30   2.85
198707  10.80   6.26  11.69  11.45  13.78   8.65  12.09   6.88  11.52   0.75
198708   0.67  -7.01   3.52   3.94  -0.68   1.96   1.13  -6.17   2.12  -9.40
198709  -1.80  -5.39  -2.52  -1.72  -2.56  -0.02  -1.06   1.07  -1.47  -8.14
198710 -39.19 -41.73 -35.44 -36.94 -40.73 -39.26 -45.33 -39.91 -39.49 -36.24
198711   0.65  -5.64   2.31  -1.37  -3.69  -4.83   4.37   8.83  -0.82  -7.76
198712   6.21   8.73   4.72   3.44   5.41   4.27   7.45  13.53   2.59  -7.61
198801   7.94   5.44   7.86  10.25   4.77  13.01   6.10   9.87   7.99   4.27
198802  -2.37  -8.41  -0.25   0.62  -4.96   0.93  -4.29  -3.97  -0.50  -5.21
198803   5.34   6.12   5.42   5.46   5.56   6.39   6.42   5.32   5.03   8.85
198804   5.49   8.92   3.54   3.71   5.82   4.53   5.97   7.48   4.74   4.03
198805   2.05   7.64   0.50   1.04   7.94   1.90   7.35   4.39  -0.81   5.33
198806   9.13  24.03   5.57   5.22  13.42   2.78   9.84   6.96   8.45  22.32
198807   2.71  -0.87   3.69   5.61  -1.12   7.04  -0.85   0.08   3.71  -0.46
198808  -8.77 -12.28  -7.57  -8.47  -9.15  -8.22  -8.73  -9.76  -8.24 -10.00
198809  -0.06   1.14  -0.54   0.40   0.60   0.78   0.62  -0.16  -0.67  -3.11
198810   4.21   1.94   5.86   5.07   5.24   5.40   5.36   1.12   5.93   2.31
198811   0.16  -2.69   0.63   1.87   0.55   2.01   0.75  -0.74   0.86  -0.91
198812   3.94   5.13   3.77   2.82   3.70   2.39   4.34   2.33   4.25   7.27
198901   9.90  16.17   8.75  10.10  12.15  11.72   9.27   8.11  13.95   7.22
198902  -0.43  -1.23  -1.98  -0.65  -0.64  -2.13   0.75   1.49  -2.02  -1.56
198903   4.09  17.11   1.59   2.30   7.06   2.45   5.95   3.40   4.52  11.13
198904   6.33  13.81   3.47   2.99   8.10   3.03   6.47   4.65   5.47  16.71
198905   2.08  -0.12   3.02   2.38   2.99   2.03   0.23   1.85   1.61  -6.70
198906   0.91   7.81   1.08   1.09   1.30   2.22  -2.75  -1.32   3.50   0.50
198907   6.32   9.35   5.31   8.17   4.51   7.24   2.52   4.94   8.48   8.60
198908  -3.05  -6.44  -2.69  -3.16  -4.54  -4.69  -4.14  -0.27  -5.67  -2.87
198909   1.70   2.75   2.68  -0.66   1.89   2.09   3.29   3.43   2.11  -0.64
198910  -3.68  -5.63  -2.16  -4.04  -3.22  -3.16  -1.73  -3.35  -2.73  -4.96
198911   5.32   6.96   3.80   5.37   5.85   3.80   4.07   6.54   2.16   5.12
198912   8.05   5.20   7.14   7.47   9.37   8.41  10.58   8.97   3.86   9.60
199001   3.93   5.66   2.66   1.69   3.90   2.97   2.95   0.16   5.76  14.46
199002   1.98   5.89   3.95  -0.83   0.47  -1.65   1.15   0.76   0.28  11.48
199003  -2.00  -1.47  -2.21   0.03  -3.69   0.19  -3.61   1.27  -2.94  -4.28
199004  -8.10  -6.76 -10.98  -6.27  -9.75  -6.95 -10.22  -5.24  -9.91  -9.18
199005  12.08   9.20  14.76  10.36  15.84   9.25  15.11   8.64  14.94  12.42
199006   0.54   4.43  -1.07   1.98  -1.72  -0.65  -1.42   2.46  -2.46   3.66
199007   6.27   4.04  10.79   9.66   6.97   8.25   7.28   6.65   5.07   6.80
199008 -14.83 -16.50 -12.30 -15.49 -16.42 -17.57 -15.43 -12.70 -16.74 -16.97
199009 -15.61 -12.89 -19.03 -13.71 -20.32 -11.81 -19.33 -12.35 -19.25 -19.47
199010   8.17   8.96  10.52   6.96   6.31   5.12   4.72   6.64   6.97   8.88
199011  -4.09  -5.53  -5.80  -1.61  -9.23  -2.13  -6.29   0.83  -9.05 -10.63
199012   5.76   5.48   8.55   4.88   8.44   2.86   3.54   3.90   5.78   6.55
199101   4.24   2.84   3.88   4.68   3.95   3.32   2.89   1.72   5.07  12.61
199102  13.27  19.13   7.32  14.33  15.58  16.56  13.94  17.70  11.66  15.53
199103   1.06   0.11  -0.04  -1.39   3.91  -0.06   1.62   0.95   1.98   4.44
199104   1.87  -0.16   5.39   4.88  -2.04   5.14  -0.56   0.94   0.84  -5.40
199105   0.56   1.49   1.25   2.45  -1.00   3.33  -2.29   1.79   1.23  -4.66
199106  -3.43  -3.03  -2.88   0.18  -8.79   0.74  -6.76  -0.51  -4.37  -8.80
199107   0.90   1.48  -0.10   0.99   0.57   0.03   0.86   0.73  -0.24  -5.11
199108  -3.82  -1.59  -6.06  -3.67  -3.92  -3.38  -3.63  -3.55  -4.35  -2.61
199109  -1.88  -1.29  -3.15  -1.15  -2.62  -1.54  -2.77  -1.98  -2.43  -2.37
199110   3.07   0.25   3.25   1.43   5.25   0.62   5.97   1.32   3.76  11.59
199111   2.71   2.65   3.25   2.77   2.66   3.41   2.87   1.43   2.90  -2.40
199112   6.09   6.11   6.58   4.27   7.97   3.82   8.36   5.01   6.78   2.88
199201   3.13   1.07   3.11   2.86   2.83   1.74   3.35   7.19   2.14   0.66
199202  -1.25  -5.10   0.64  -2.24  -5.46  -0.75  -5.30   2.88  -5.48   0.99
199203  -3.76  -4.78  -5.21  -2.48  -4.85  -3.11  -4.40  -4.74  -4.10 -10.74
199204   2.15   2.10   3.39   1.57   3.16   0.36   1.64   1.08   3.36  -3.34
199205   3.26   5.53   2.54   3.95   3.24   3.14   4.03   1.05   4.64  -4.58
