
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198206 -13.22 -12.61 -14.38 -11.49 -15.08 -11.85 -14.45 -12.81 -13.93 -21.11
198207   7.39   7.42   5.00   9.78   3.56   6.46   3.36   8.10   4.43  -2.91
198208  18.55  15.56  18.89  19.20  19.77  16.74  19.36  14.68  21.24   7.33
198209  -2.04  -2.33  -0.10  -3.34  -1.45  -1.61  -1.24  -1.12  -1.33  -0.78
198210  11.49  10.61  10.31  12.88   8.36  11.41   7.61  13.25  12.11 -15.45
198211   1.27   0.82   1.79   2.73   0.58   3.20   1.22   5.63  -1.60  21.60
198212   7.25  11.02   6.37   9.03   7.12   8.56   7.11  10.64   8.18   4.63
198301   2.43   9.98   2.67  -3.89   1.46   3.66   5.79  -2.20   9.42   8.12
198302   3.39   8.22  -2.52   9.02  -2.63   8.16  -3.35   9.96  -1.99  -5.43
198303   3.08   0.34   3.21   6.00   2.86   1.33   3.12   5.03   0.66  -0.98
198304  10.63   9.57  11.51   9.49  12.11   9.39   9.53   9.71  11.68   5.70
198305   2.69   3.87   3.29  -0.13   4.97   2.41   7.05   0.30   4.76  16.47
198306   2.16   1.72   4.31  -2.35   5.43   2.68   2.01  -1.68   2.59   1.18
198307   0.64   0.74   0.06  -0.56   3.81  -0.89   1.17   0.58   1.17  -5.91
198308   0.11  -1.28   0.01   0.35   1.56  -0.10   1.85   0.25   1.80  -0.34
198309   2.04   3.25   0.93   3.72  -0.98   3.44  -0.76   4.06   0.08  -2.65
198310  -6.00  -7.27  -7.03  -1.63  -9.01  -2.38  -6.39  -2.09  -8.14  -8.39
198311   8.36  11.00   9.93   4.76  10.21   6.69  11.97   6.08  13.33   7.73
198312  -0.82  -1.03  -2.08   2.85  -3.44   1.91  -2.61   1.64  -5.75  -0.22
198401  -3.85  -0.86  -6.84  -3.33  -4.75  -3.29  -7.39  -2.94  -7.10  -3.64
198402  -1.14  -4.10   1.38  -1.25  -1.49  -1.59  -1.37  -2.32   2.03  -4.46
198403  -2.77  -3.85  -2.38  -8.03  -2.01  -4.81  -0.35  -6.80  -0.39  -6.83
198404  -2.68  -2.92  -2.10  -0.71  -4.56  -1.18  -6.04  -0.89  -4.16  -4.08
198405  -4.36  -7.23  -3.35  -2.36  -4.06  -3.17  -4.12  -3.10  -5.67 -13.32
198406  -2.42  -4.04  -1.32   0.22  -0.32   0.71  -2.28  -0.57  -0.88  -5.67
198407  -2.93  -2.34  -3.34   2.32  -5.17   0.97  -4.09   1.53  -4.51 -10.69
198408  14.88  14.23  14.76   7.68  18.91  10.16  14.50   8.40  15.98  18.69
198409  -0.83  -1.62  -1.62  -1.92  -1.80  -2.13  -2.42  -0.93  -2.33   0.86
198410  -2.03  -1.17  -3.19   2.46  -3.28   1.14  -1.39   1.91  -3.90  -8.39
198411  -0.36   0.25  -2.61   4.18  -2.67   2.20  -3.90   2.58  -4.58  -2.43
198412   1.56   5.21  -1.22   4.49  -0.48   3.26  -0.84   3.88   0.15  -3.56
198501   7.67  10.17   6.88   4.52   8.61   6.98   8.44   5.19   8.40  12.88
198502  -4.55  -6.54  -4.60  -3.68  -4.43  -2.61  -6.21  -4.90  -4.11  -5.55
198503   3.13  -2.73   7.03  -0.37   5.74   2.15   5.26   2.03   2.84   0.65
198504   0.87   0.63  -0.09   2.87  -1.63   0.83  -0.70   1.80  -0.59  -3.05
198505   2.95   1.88   3.10   6.83   3.84   4.93   1.24   7.02   2.59  -1.14
198506  -0.85   1.60  -3.43   2.13  -2.25   0.57  -3.31   1.95  -2.58  -4.78
198507   2.62   4.43   3.51   0.64   2.77   1.23   4.58   1.23   5.41   4.54
198508   0.57  -0.11   0.95   0.19  -1.28   0.21   1.94   0.36  -1.85  -0.01
198509  -6.29  -7.71  -6.39  -4.86  -7.47  -6.89  -8.02  -4.46  -7.21 -11.79
198510   1.40   1.25   0.25   4.05   0.58   2.13  -0.18   3.35   1.07   0.38
198511   5.88   7.48   6.22   5.19   6.43   5.31   6.76   5.23   5.71  10.44
198512   0.42   4.07  -1.85   0.06  -0.02   0.54  -0.90  -1.45   2.04   1.79
198601  -4.42  -2.20  -6.36  -7.23   1.97  -6.01   0.71  -6.91  -4.69  -3.32
198602   0.94  -2.53   3.08  -2.31   3.20  -0.15   3.57  -0.06   4.04  -4.72
198603   8.59  10.35   8.36  11.59   3.07  10.77   0.63  11.61   1.36   4.03
198604   1.36  -1.82   4.62   2.16   2.29  -1.18   5.65   2.62   2.77   1.94
198605   1.13   2.10  -0.36   0.84   1.17  -0.16   2.92   1.02   2.11   0.35
198606  -2.02  -2.33   0.35  -2.30  -0.58  -3.22   1.44  -1.85   0.48  -3.15
198607  -4.79  -6.80  -3.79  -3.91  -4.09  -5.37  -5.09  -3.44  -3.92  -6.17
198608   4.88   4.99   5.13   3.78   5.29   3.99   9.07   2.46   8.66   2.54
198609  -0.97   2.61  -4.31  -0.53  -0.38  -0.36  -2.24  -1.16  -1.45  -4.53
198610   2.18   1.70   3.11   1.84   0.85   0.54   1.80   1.60   4.67   2.37
198611   1.25   3.28  -0.06   1.60   3.11   3.01   2.08   0.76   1.10   1.13
198612   2.05   0.35   2.77   3.44  -1.66   5.28  -2.16   1.81  -2.29  -0.92
198701  13.80  14.49   9.98  13.22  16.46  12.43  11.80  14.88  14.95  14.14
198702   4.56   5.19   6.12   2.27   7.85   7.29   5.45   2.21   7.05   7.59
198703  10.26   7.89  11.64   5.73  13.96   9.38  10.24   7.27  10.75  11.64
198704  -3.08  -1.79  -3.36  -2.79  -2.93  -3.87  -2.34  -3.80  -0.01  -0.59
198705   0.37   0.87  -1.32  -0.27   0.80   1.20  -1.75   0.88  -2.71   2.41
198706   3.18   3.27   1.08   2.11   1.49   3.59   1.13   2.77   0.47  -2.78
198707   8.15   9.49   7.69   1.99  12.16   4.74  12.01   4.45  10.68  20.39
198708  -0.28  -2.21   2.06   1.41  -0.60   1.16   0.65  -0.22   4.05  -2.77
198709  -1.54  -0.35  -1.47  -3.99   0.46  -2.93   0.26  -3.89  -0.97   5.05
198710 -21.51 -19.87 -21.81 -16.00 -22.93 -16.27 -25.47 -16.24 -24.38 -28.17
198711  -2.62  -2.97   3.56  -0.10  -2.27  -3.56   2.09  -1.99   1.54   8.23
