,Cnsmr,Manuf,HiTec,Hlth ,Other,Year,Month
4825,9175.66,8632.18,12860.97,4499.45,7035.32,2018,8
4826,9606.1,8544.16,13731.28,4706.94,7198.08,2018,9
4827,9687.81,8603.35,13837.58,4814.64,7131.81,2018,10
4828,9153.51,7871.26,12796.78,4407.25,6612.71,2018,11
4829,9271.66,8059.38,12778.06,4699.31,6804.94,2018,12
4830,8366.99,7330.71,11795.42,4314.54,6087.78,2019,1
4831,9038.11,8013.78,12948.3,4535.67,6689.74,2019,2
4832,9175.46,8341.7,13619.97,4699.77,6901.07,2019,3
4833,9470.52,8422.78,14116.71,4748.76,6822.01,2019,4
4834,9893.01,8648.08,14936.12,4593.79,7294.48,2019,5
4835,9286.68,7906.05,13803.16,4448.52,6835.52,2019,6
4836,9611.72,8192.07,13920.6,4254.33,7033.58,2019,7
4837,9772.91,8128.76,14445.49,4163.29,7194.35,2019,8
4838,9768.52,7955.09,14230.92,4133.32,6857.64,2019,9
4839,9937.23,8305.74,14489.89,4097.05,7010.86,2019,10
4840,10106.61,8274.04,14936.14,4197.48,7267.68,2019,11
4841,10352.67,8439.69,15739.51,4440.09,7651.44,2019,12
