,Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Year,Month,WML
24,234,2.34,0.55,0.28,-0.63,-0.71,0.0,2010,1,-3.01
25,235,0.76,0.84,-1.33,-0.23,-0.15,0.0,2010,2,-2.0
26,236,4.83,-0.33,6.13,1.52,0.14,0.01,2010,3,3.17
27,237,0.53,4.88,1.07,0.5,0.47,0.01,2010,4,0.45
28,238,-7.93,1.4,-3.5,0.88,-0.23,0.01,2010,5,-1.35
29,239,-0.64,1.57,-3.18,-0.4,-0.16,0.01,2010,6,-1.49
30,240,2.94,-1.51,-1.36,-0.12,0.5,0.01,2010,7,1.68
31,241,-2.61,-0.72,0.71,2.07,-4.19,0.01,2010,8,0.32
32,242,4.69,-0.72,-1.59,-0.02,4.25,0.01,2010,9,1.78
33,243,1.23,-3.66,-0.85,1.3,-0.36,0.01,2010,10,-0.17
34,244,1.97,0.84,0.28,-1.87,4.18,0.01,2010,11,-1.76
35,245,7.55,3.12,1.33,-2.0,1.28,0.01,2010,12,-0.11
36,246,0.4,1.98,0.97,-0.54,2.14,0.01,2011,1,1.76
37,247,4.83,-0.13,1.09,-1.07,0.25,0.01,2011,2,0.51
38,248,-8.67,2.89,1.32,0.84,-0.65,0.01,2011,3,1.49
39,249,0.78,-1.26,-1.91,1.56,-0.77,0.0,2011,4,2.97
40,250,-1.62,-0.27,-0.12,0.39,0.05,0.0,2011,5,0.56
41,251,2.52,1.85,2.28,0.47,0.08,0.0,2011,6,-1.22
42,252,4.03,0.64,-0.42,0.98,-0.44,0.0,2011,7,1.73
43,253,-7.51,4.77,0.26,1.72,-1.06,0.01,2011,8,-2.34
44,254,-0.46,-0.44,3.36,0.02,-1.29,0.0,2011,9,-4.0
45,255,-1.19,-2.35,-2.43,1.02,1.33,0.0,2011,10,0.7
46,256,-3.78,2.15,0.43,-0.71,2.02,0.0,2011,11,0.86
47,257,1.25,1.24,1.42,0.53,-0.07,0.0,2011,12,1.8
48,258,4.28,2.33,2.47,-4.29,2.62,0.0,2012,1,-3.17
49,259,3.5,-3.14,0.45,-2.0,-0.38,0.0,2012,2,-8.52
50,260,1.41,1.55,-0.68,2.05,0.13,0.0,2012,3,1.93
51,261,-1.78,3.44,-2.29,2.86,-1.43,0.0,2012,4,4.52
52,262,-8.41,0.5,-0.71,1.44,-1.11,0.01,2012,5,3.59
53,263,4.71,-0.89,1.15,-1.32,0.76,0.0,2012,6,-1.04
54,264,-1.83,0.15,-3.41,0.21,-1.64,0.0,2012,7,6.76
55,265,-0.65,-0.04,-2.66,0.8,0.36,0.01,2012,8,4.21
56,266,2.27,-0.5,1.11,-1.6,-0.74,0.01,2012,9,0.77
57,267,-1.9,0.56,-1.65,0.83,0.96,0.01,2012,10,0.12
58,268,1.71,-0.56,0.84,-0.36,0.88,0.01,2012,11,-1.81
59,269,3.83,-1.77,7.07,-4.57,2.66,0.01,2012,12,-3.32
60,270,3.78,1.64,-1.1,0.52,0.24,0.0,2013,1,4.12
61,271,2.86,0.23,-0.74,-0.11,-0.12,0.0,2013,2,1.83
62,272,5.5,4.21,-3.64,1.2,-1.4,0.0,2013,3,7.94
63,273,8.95,1.51,-4.3,-0.62,-0.17,0.0,2013,4,7.19
64,274,-5.3,-0.17,-3.22,3.13,-2.29,0.0,2013,5,-6.42
65,275,0.83,-6.24,3.56,0.09,1.46,0.0,2013,6,-1.69
66,276,1.42,2.93,-0.48,1.05,-0.67,0.0,2013,7,2.18
67,277,-2.55,0.24,0.61,-0.45,-0.51,0.0,2013,8,-3.36
68,278,8.79,2.4,-0.71,-1.76,0.63,0.0,2013,9,6.25
69,279,-0.23,0.26,0.27,0.23,-0.25,0.0,2013,10,-2.03
70,280,1.08,-2.44,0.5,0.61,0.35,0.0,2013,11,1.04
71,281,0.8,0.46,-0.07,0.87,-0.26,0.0,2013,12,1.63
72,282,-2.66,5.67,-0.82,1.48,-0.57,0.0,2014,1,-2.44
73,283,-0.56,-2.35,0.79,0.68,0.91,0.0,2014,2,-2.75
74,284,-1.16,1.56,0.96,-1.3,-0.47,0.0,2014,3,-3.01
75,285,-2.33,0.4,0.27,2.08,-0.31,0.0,2014,4,-2.42
76,286,3.79,-1.28,-1.29,0.3,1.53,0.0,2014,5,-0.4
77,287,5.76,2.71,-0.06,-0.56,0.27,0.0,2014,6,0.13
78,288,0.77,0.35,-0.25,1.55,1.1,0.0,2014,7,3.95
79,289,-1.99,2.78,0.86,-0.5,1.18,0.0,2014,8,1.88
80,290,-1.05,-1.52,-0.3,0.0,-0.09,0.0,2014,9,-0.41
81,291,-2.13,-2.85,-0.1,0.28,0.63,0.0,2014,10,0.71
82,292,-0.05,-1.42,-0.45,-0.61,-1.58,0.0,2014,11,-1.04
83,293,-0.85,1.98,1.86,-0.27,0.38,0.0,2014,12,1.16
84,294,2.8,-0.21,-0.23,2.95,1.2,0.0,2015,1,4.22
85,295,5.42,-4.13,1.95,-1.64,-0.04,0.0,2015,2,-3.62
86,296,1.9,0.33,-3.12,1.75,-2.33,0.0,2015,3,0.7
87,297,3.49,-1.02,3.23,-1.56,1.02,0.0,2015,4,-2.7
88,298,0.89,-1.41,1.23,-0.94,0.2,0.0,2015,5,-0.65
89,299,-0.68,3.61,-2.24,2.1,-0.15,0.0,2015,6,1.62
90,300,0.92,-0.86,-1.54,2.35,1.42,0.0,2015,7,0.59
91,301,-5.3,2.08,1.64,-1.19,2.66,0.0,2015,8,-0.73
92,302,-6.21,3.02,1.34,-0.02,-0.01,0.0,2015,9,0.85
93,303,9.26,-4.82,0.88,0.07,-1.47,0.0,2015,10,-3.42
94,304,-0.16,2.53,-2.48,1.74,-2.45,0.0,2015,11,0.68
95,305,0.42,0.71,-0.57,0.79,1.09,0.01,2015,12,2.39
96,306,-7.58,0.66,-1.27,2.79,1.8,0.01,2016,1,2.02
97,307,-1.94,1.85,-4.95,0.91,1.52,0.02,2016,2,0.56
98,308,5.06,3.5,-2.97,0.39,-2.64,0.02,2016,3,0.32
99,309,5.14,-0.8,-0.23,-1.65,-0.27,0.01,2016,4,-0.53
100,310,-1.04,0.7,-0.81,-0.21,-1.28,0.01,2016,5,1.4
101,311,-2.47,2.24,-3.55,2.19,0.89,0.02,2016,6,8.44
102,312,6.72,-0.97,6.44,-2.89,-1.05,0.02,2016,7,-8.26
103,313,-1.17,-2.05,4.6,-0.54,-1.73,0.02,2016,8,-8.5
104,314,2.67,3.95,-3.51,0.99,1.17,0.02,2016,9,4.07
105,315,1.6,0.55,3.58,-0.42,-0.91,0.02,2016,10,-3.95
106,316,-3.88,-1.24,6.31,-2.56,0.51,0.01,2016,11,-7.02
107,317,1.35,0.58,1.34,0.48,-0.85,0.03,2016,12,-2.21
108,318,3.83,1.98,-0.53,-0.34,-0.41,0.04,2017,1,2.67
109,319,1.13,2.65,0.8,-0.78,0.59,0.04,2017,2,-0.59
110,320,0.84,1.23,-2.77,1.72,0.0,0.03,2017,3,1.7
111,321,1.25,-1.37,0.33,0.22,0.45,0.05,2017,4,-0.71
112,322,2.95,2.23,-6.19,2.93,-0.78,0.06,2017,5,0.66
113,323,1.17,1.45,1.24,-2.07,0.37,0.06,2017,6,0.44
114,324,2.33,1.86,0.51,0.99,1.52,0.07,2017,7,1.39
115,325,0.3,2.29,0.09,0.53,0.15,0.09,2017,8,1.4
116,326,1.71,0.0,2.38,-0.61,1.35,0.09,2017,9,1.71
117,327,4.12,-1.23,-0.59,0.26,0.42,0.09,2017,10,1.5
118,328,2.6,0.1,-2.28,1.01,-2.47,0.08,2017,11,0.48
119,329,1.29,1.94,1.96,-1.3,1.23,0.09,2017,12,0.97
120,330,4.41,1.91,-2.86,0.3,-0.28,0.11,2018,1,1.79
121,331,-1.44,0.72,-1.82,0.87,-1.13,0.11,2018,2,-0.61
122,332,-1.49,-0.1,-3.7,1.81,-3.49,0.12,2018,3,-1.18
123,333,0.28,-2.19,4.4,-1.58,1.36,0.14,2018,4,-3.35
124,334,-1.32,1.66,-5.43,3.02,-2.92,0.14,2018,5,3.68
125,335,-2.56,-0.69,-0.66,1.65,-1.13,0.14,2018,6,-1.7
126,336,-0.13,-1.19,2.28,-0.46,0.82,0.16,2018,7,-2.64
127,337,-0.43,-0.12,-2.93,1.03,-2.25,0.16,2018,8,0.85
128,338,2.78,-2.17,0.9,-0.71,0.9,0.15,2018,9,1.47
129,339,-8.82,-0.31,3.9,-1.77,3.07,0.19,2018,10,-3.96
130,340,0.83,0.74,-3.65,1.2,-2.07,0.18,2018,11,-0.59
131,341,-7.3,-4.05,4.29,-0.27,2.96,0.19,2018,12,1.48
132,342,5.21,-1.17,-1.5,1.01,-0.72,0.21,2019,1,-4.47
133,343,0.29,2.2,-3.64,1.19,-2.28,0.18,2019,2,1.06
134,344,0.17,-0.35,-2.54,0.45,-1.1,0.19,2019,3,0.96
135,345,1.21,-0.55,-1.43,0.47,-1.71,0.21,2019,4,-3.86
136,346,-3.8,0.54,-1.57,1.93,-0.16,0.21,2019,5,4.08
137,347,2.51,-0.43,0.1,-0.58,0.36,0.18,2019,6,-0.88
138,348,0.34,1.25,-2.37,2.14,-1.92,0.19,2019,7,-0.74
139,349,-1.28,-2.03,-2.38,0.89,0.85,0.16,2019,8,2.24
140,350,3.83,-0.63,3.3,-1.82,0.97,0.18,2019,9,-3.61
141,351,4.83,0.84,2.42,0.39,0.32,0.15,2019,10,-4.28
142,352,0.67,1.31,-1.97,0.16,-0.8,0.12,2019,11,0.53
143,353,2.08,0.92,0.94,-0.23,-1.19,0.14,2019,12,0.78
