
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199603   6.63   4.14   8.13   9.69   3.07   5.76   3.18   7.44   5.64   7.08
199604   4.46   9.50   2.77   7.57   6.39   9.69   5.32   6.63   3.18  -0.75
199605  -3.71  -7.01  -3.15  -4.81  -4.72  -4.20  -4.77  -4.34  -2.97  -4.95
199606  -0.15  -0.52  -0.53   1.64   0.66   1.01  -0.69   1.35  -1.26   0.65
199607  -5.74  -3.94  -7.90  -4.51  -5.80  -3.17  -8.20  -2.68  -6.82 -12.08
199608   4.53   3.93   7.21   5.34   5.28   5.03   7.10   7.74   2.77  -2.18
199609   0.53  -1.05   0.57  -0.51   2.13  -1.34   2.42  -0.75   1.00  -4.60
199610   2.31   0.74   0.22   0.17   1.14   3.06   0.25   2.75   3.17  -5.54
199611   3.41   2.62   0.74   2.36   6.36   1.25   2.18   2.95   5.74  -4.04
199612  -0.37  -0.81  -1.36  -0.18  -1.10  -0.15  -3.12   1.78  -0.03  -4.24
199701  -0.29   3.95  -3.81   3.09   0.65   2.58   1.35   0.79  -1.38   7.18
199702   3.58   8.81   1.96   6.51   3.18   6.63   3.23   4.18   3.09   8.06
199703  -4.62  -7.15  -4.63  -3.57  -4.65  -3.29  -4.89  -6.30  -4.49  -8.84
199704 -11.18 -11.13 -11.07 -10.69 -10.83 -10.61 -12.44  -7.38 -12.83 -10.67
199705   1.34  -0.99   2.53  -1.10   1.61  -0.63   1.29   2.65   2.22   5.34
199706  -2.86   0.62  -4.75  -2.41  -1.05  -0.01  -1.88  -0.22  -3.18  -9.99
199707  -9.43  -6.50  -8.46  -7.61 -10.30  -6.49  -9.29  -3.48 -13.49  -9.18
199708 -27.29 -27.14 -27.50 -34.14 -28.96 -30.28 -28.74 -23.28 -28.08 -31.46
199709  -3.31  -4.97  -2.25  -0.46  -9.76  -0.94  -9.34   0.79  -5.54  14.08
199710 -17.64 -20.31 -16.03 -20.05 -22.15 -19.08 -21.10 -11.47 -19.05 -13.65
199711 -20.16 -23.52 -19.38 -23.75 -27.14 -22.87 -27.81 -11.14 -22.54 -50.37
199712  -0.96 -11.39   3.67 -18.14  -2.72 -16.82  -1.14 -10.85  11.26 -32.59
199801  -8.29  -0.68  -6.29 -20.25  -7.86 -10.30  -7.14  -6.29  -9.57 -59.91
199802  40.15  91.31  28.62 107.34  28.84  87.82  29.10  50.51  37.78 165.48
199803  -1.23  -8.43  -0.76  -6.54  -0.50  -2.48  -0.36  -8.54  -0.57 -16.27
199804 -12.34 -30.45  -9.40 -20.33  -9.13 -20.43  -8.57 -17.76 -11.82 -21.56
199805 -16.40 -23.06 -16.40 -22.25 -16.24 -24.11 -16.79 -15.45 -18.62 -31.10
199806 -20.92 -24.13 -21.09 -21.42 -19.51 -19.05 -21.32 -15.67 -23.85 -21.29
199807  -5.67 -10.48  -3.63  -8.28  -4.10  -6.46  -2.14  -6.07  -5.60 -45.90
199808 -27.72 -17.83 -27.95 -26.26 -29.56 -30.68 -28.40 -28.61 -26.38 -10.03
199809  -9.79   8.28 -14.30  10.73 -14.10   0.57 -15.19  -4.40 -10.19 111.80
199810   6.98  10.38   6.00   7.53   6.47   8.33   5.97   8.89   7.47  20.46
199811  22.37  37.48  19.05  34.77  17.65  39.04  18.38  26.99  19.26  10.25
199812  11.49  -4.97  16.80   5.76  17.36   2.22  16.30  10.79  16.88 -25.86
199901   3.67   8.98  -0.34  11.35  -0.93  12.29   5.53   3.24  -0.42  23.47
199902  -8.24 -14.28  -7.68 -10.03  -8.77 -10.09  -7.36  -5.85  -9.85 -17.06
199903   5.93  -5.48   7.19   5.16   4.80   7.33   5.62   7.65   5.83  -7.75
199904  28.59  44.79  29.48  33.92  38.99  35.18  21.82  23.53  40.05  57.45
199905  10.21  11.08   9.02  12.91  14.20  12.19   5.84   5.13  13.05  44.71
199906  21.43  53.09  18.73  23.70  25.36  26.22  17.30  20.79  24.50  29.83
199907  -7.21   5.72  -8.58  -7.03  -8.48  -5.62  -3.69  -6.73 -10.61  19.45
199908  11.66  13.37  10.22  13.62   8.23  13.35  12.43  13.42   8.51  10.59
