
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198008   4.77  19.32   4.20  -0.06   5.90  -2.30  14.31   4.67   7.49 -99.99
198009  -1.64  -8.29  -1.17  -4.75  -1.96  -3.36  -2.84  -4.11  -0.56 -99.99
198010  22.98  26.90  19.55  23.92  23.04  19.30  23.60  24.88  20.97 -99.99
198011  -4.00   0.91  -4.62  -0.95  -3.52   3.75  -3.70   4.33  -5.12 -99.99
198012   2.98   3.05   2.14  13.35   1.86  -5.23  -1.67   7.25   0.58 -99.99
198101   5.10  11.86   5.50   4.31   4.93   0.59   5.30  12.28   4.42 -99.99
198102  -6.16  -6.73  -5.23  -3.75  -4.89  -5.69  -7.17  -3.60  -5.89 -99.99
198103  -6.41  -4.98  -5.63  -4.94  -5.28  -3.94  -8.74  -8.01  -5.20 -99.99
198104   3.42  10.68  -1.38   0.17   1.73  -3.67   7.34   8.26   2.06 -99.99
198105  14.93  16.80  11.12   3.11  13.89   4.84  19.00  18.20  14.96 -99.99
198106   3.10   9.89   3.76   8.66   1.49   8.52   0.38   3.81   0.96 -99.99
198107  -5.45 -14.42  -2.32  -7.23  -3.69  -7.44  -4.16 -10.88  -2.85 -99.99
198108  -5.72  -9.85  -4.00  -3.80  -4.64  -4.81  -4.16  -6.48  -4.76 -99.99
198109 -26.01 -29.68 -25.31 -15.72 -24.38 -17.36 -28.60 -26.18 -25.12 -99.99
198110   5.04   2.35   4.95   1.83   4.58   2.32   4.84   6.29   6.21 -99.99
198111  16.65  15.60  13.76  18.99  16.13  21.58  19.26  22.15  16.63 -99.99
198112  -2.96  -0.79  -3.06  11.18  -4.66  16.11  -6.65   2.95  -5.20 -99.99
198201  -1.32  -2.47  -2.22  -4.62  -0.68  -0.73  -1.90  -3.40  -0.45 -99.99
198202 -11.48 -11.23 -11.37 -14.94 -10.29 -11.38 -14.70 -13.93 -11.87 -99.99
198203  -6.51  -1.94  -7.83  -4.54  -6.53  -0.49 -10.35  -3.87  -8.13 -99.99
198204  15.67  19.73  11.58  20.61  13.01  16.30  21.21  18.07  15.13 -99.99
198205   8.79   6.51   6.81   4.79   7.99   6.59  12.66   4.63   7.88 -99.99
198206 -11.43 -13.34 -10.05 -12.71 -11.07 -10.84 -14.53 -11.95 -11.58 -99.99
198207  -7.35  -0.26 -11.17  -1.92  -7.98  -4.88  -6.11  -1.66 -10.58 -99.99
198208 -13.92  -7.90 -17.70 -13.08 -14.97  -7.76 -15.75 -11.40 -17.60 -99.99
198209 -13.07 -14.00 -14.80 -12.69 -13.47 -11.03 -14.52 -11.75 -15.84 -99.99
198210 -23.48 -26.41 -28.52 -26.74 -23.34 -20.96 -23.99 -24.04 -27.76 -99.99
198211  -5.30   0.45  -7.62   2.47  -8.12  -1.54 -11.78   1.65  -3.12 -99.99
198212  15.80  21.18  14.24  20.72  14.41  17.66  20.58  18.62  15.23 -99.99
198301  13.43   9.93  15.00  17.67  18.75  10.78   9.33  15.14  19.83 -99.99
198302  14.78  14.58  15.03  17.89  16.08  22.27  12.46  15.06  16.62 -99.99
198303  -3.75 -10.00  -1.84  -5.86  -2.06  -7.13  -2.56  -5.81  -0.93 -99.99
198304  -0.34   0.26  -2.59   0.67   1.13  -0.66   2.49  -4.61   0.25 -99.99
198305 -12.76 -16.83  -9.29 -19.83 -11.43 -16.35 -10.00 -16.66 -12.12 -99.99
198306   5.50   5.21   2.84  10.53   5.46   5.49   4.79   7.73   6.29 -99.99
198307   9.96  11.35  15.00  10.84  12.40  10.02  11.90   8.77  13.27 -99.99
198308 -13.42 -17.30 -11.36 -18.52 -12.08 -14.51 -10.06 -14.26 -12.96 -99.99
198309 -26.34 -31.15 -27.81 -25.76 -29.11 -22.66 -26.07 -20.83 -30.03 -99.99
198310  20.05  19.20  21.76  17.90  21.50  16.84  22.10   7.63  25.25 -99.99
198311  -1.62  -3.71  -2.15  -4.07  -0.89  -1.94  -1.75  -1.38   0.67 -99.99
198312   3.68   6.26   3.04   6.26   2.99   4.52   3.02   4.10   3.55 -99.99
198401  26.65  37.02  20.62  27.10  29.85  29.36  35.07  35.05  20.81  45.60
198402  -3.50  -7.62  -0.24   0.10  -5.09  -3.83  -9.49  -3.30  -2.64 -14.03
198403  -2.76  -8.91  -1.38  -0.92  -4.42  -1.34  -7.97   0.43  -1.33 -14.37
198404   2.58   2.76   3.35   0.75   4.22  -0.30   1.70   8.06   2.59   4.67
198405 -11.81  -9.77 -10.11 -10.13 -10.67  -7.35 -10.88 -10.00 -13.55 -11.30
198406  -1.62  -3.78  -0.70  -2.01  -3.02  -2.80  -5.59  -2.15  -2.01  -4.67
198407 -11.94 -12.16 -13.65  -8.99 -15.07 -12.82 -15.26 -12.78 -13.24 -17.57
198408  17.23  16.79  16.25  17.93  18.11  25.00  19.03  20.77  17.49  23.86
198409   8.57  10.92   7.90   8.41   9.56   7.78  10.27   8.94   8.46  12.04
198410   0.61  -7.49   5.12  -4.26   1.12   0.92   2.56   3.93   4.78  -1.53
198411  11.75  13.74  10.20  12.57  13.18   9.50  13.16  11.67  11.54  15.26
198412   6.61   6.39   3.03   7.15   6.88   4.87   6.99   3.46   5.55   2.25
198501  14.60  15.09  15.55  11.22  13.07  10.20  17.20  15.13  14.49  11.35
198502   0.76  11.86  -0.17   1.69   3.12   5.85   3.05   1.25   2.61   3.10
198503   0.36  -0.97   3.12  -0.69   2.10  -3.60  -0.20  -0.92   2.37  -3.42
198504   9.65  17.15   8.78  10.44  13.50   4.08  15.73  10.40  12.09  18.12
198505   6.73   3.00  11.70   5.05   8.01  -1.93   4.55   8.94  11.28  58.69
198506  -2.12  -3.03  -2.07   0.39  -3.66   2.76  -2.88  -1.41  -4.15 -13.53
198507   6.95  10.12   5.93   6.07   8.94   5.18   8.82   4.94   8.18   5.75
198508  -1.74  -0.02  -3.13   3.18  -3.27   0.21   0.65  -1.75  -5.31 -12.92
198509  -7.51  -6.38  -8.11  -9.59  -6.89  -8.05  -6.31  -6.25  -6.49   2.72
198510  10.00  10.86   8.41  10.77  10.30  14.09  10.03   8.49   9.97  -2.64
198511   3.11  -0.45   4.51   2.84   2.87   7.20  -0.33   0.68   4.29 -22.39
198512   2.13   4.74   1.57   4.71   1.91   5.42   3.22   1.96   1.87   1.46
198601  -2.53  -3.03   0.29   0.66  -4.48  -2.02  -3.02   1.15  -2.18 -10.49
198602   0.61   0.41  -0.68   2.75  -1.28   8.32  -0.57   1.03  -0.79   1.01
198603  -3.66  -3.62  -5.92  -0.28  -5.95   3.91  -5.21  -1.18  -5.36  -5.27
198604  13.22  11.69  14.43  14.36  12.47  15.98  11.38  11.56  10.89  15.61
198605  -2.74  -4.08   0.64  -4.60   0.25  -4.29   1.09  -2.44   1.60  -7.58
198606  -2.18  -2.54  -1.42  -3.19  -2.19  -3.68  -2.70  -1.60  -3.04  -0.72
198607   6.10   0.35   6.57   5.63   7.39  11.41   6.20   3.49   5.25  20.00
198608   3.78   4.28   1.73   1.97   4.28   2.23   3.23   3.62   2.61   7.42
198609   8.34   7.21   5.36   8.20   8.57   5.88   7.24   6.07   8.03   5.17
198610  12.34  10.77  12.80  13.58  13.97  15.10  16.55   6.70  16.61  17.16
198611   4.04   2.06   2.47   2.56   3.82   3.31   0.57   4.67   0.80   0.44
198612   7.04   9.09   4.99   8.21   5.08  11.26   5.95  11.70   6.20   1.89
198701   0.54   5.29  -0.48   0.72  -2.11  -2.71  -2.21   2.76  -3.16  -3.50
198702  12.76  11.20   9.93  15.45  12.08  17.14  12.15  15.30   8.39  10.66
198703  -4.53  -7.09  -1.82  -7.32  -3.77  -8.64  -3.87  -8.56  -7.74  -9.05
198704  -1.82  -2.35  -3.36  -2.03  -1.45  -2.29  -1.01  -1.28  -1.06   0.92
198705  10.85   9.52   7.94   7.50  13.48   7.73  13.09   7.49  10.57  15.66
198706   9.05   9.57  10.18   7.78   8.97   2.65   8.40   7.76   9.73  -0.81
198707   9.95  11.19   9.35  10.76   7.88  11.55   7.19   9.96   8.32  29.90
198708   4.47   4.01   4.99   4.49   5.48   5.62   3.91   6.87   4.20  20.42
198709  10.59  10.71  12.87   7.72  11.73  12.25  11.24   7.98  14.41 116.40
198710 -43.22 -37.05 -42.91 -37.43 -45.27 -35.88 -44.26 -37.48 -42.30 -58.58
198711  -3.11  -2.31  -3.28  -4.07  -4.64  -3.04  -6.71  -5.69  -4.43   6.50
198712   8.51   6.34  12.20   8.90   6.30  12.05   7.20   7.47   8.78  45.29
198801   2.94   1.35   4.55   2.83   1.58   4.42   0.28   0.10   1.75   2.50
198802   1.43   1.28  -1.76   3.69  -0.66   3.50   0.03   1.26   0.00  -0.16
198803   6.30   4.32   6.14   6.94   5.58  10.61   4.60   3.36   6.11   4.35
198804   3.00   2.74   1.68   3.86   3.61   6.97   5.05   3.68   1.52   2.17
198805  -3.35  -5.90  -2.30  -1.49  -4.98   0.75  -5.29  -2.61  -2.45  -5.19
198806   7.76   6.08   7.94   8.84   6.86  11.52   5.88   5.10  10.32   7.49
198807   1.38   1.35   0.35   0.24   2.09   0.95   0.74  -0.01  -0.74   2.32
198808  -8.20  -5.66  -9.42  -8.35  -8.72  -9.28  -8.90  -5.98  -9.14  -5.75
198809   0.25   0.34   0.63   0.83  -0.62   3.21  -0.03  -2.44   1.72  -2.27
198810   7.61   9.84   7.42   8.51   6.85   9.49   7.57   9.51   8.23   5.37
198811   1.88   1.02  -0.90   3.91   0.12   3.70  -0.16   0.35   1.78   3.14
198812   1.64   2.35  -0.15   2.17   0.43   0.18   0.79   0.21   0.18   2.75
198901  14.71  17.73  10.76  14.03  14.01  13.65  16.89  14.13  12.78   2.40
198902  -1.28   0.82  -3.06  -0.05  -2.64  -1.14  -2.78  -1.14   0.73 -15.60
198903   1.04   1.27  -0.03   2.84   1.95   3.30   2.09   2.80   2.66   6.02
198904   3.78   1.89   3.05  -0.46   3.75   6.24   5.96   0.76   3.12   0.43
198905 -11.76 -10.52  -9.47 -10.63 -10.55 -10.24 -10.63 -12.23 -10.27  -5.32
198906 -17.11 -17.41 -13.40 -12.84 -16.09 -10.59 -17.31 -11.89 -16.98 -12.90
198907  13.58  14.83   9.09  11.71  12.97   9.59  13.13  11.47  14.56   3.01
198908  -2.36  -2.14  -2.88   0.09  -3.80  -1.69  -3.61   0.35  -3.13 -14.38
198909  10.44  12.49   8.07   8.79   9.95   7.99   9.64   7.46  11.35   7.28
198910  -1.09   0.92  -2.40   2.50  -1.68  -0.16  -2.77   1.64  -1.35 -11.41
198911   1.07   0.59   2.00   2.72   0.26   4.45  -0.30   1.51   1.15   1.53
198912   3.15   0.52   6.18   3.96   4.62   1.97   3.94   3.12   2.86   0.09
199001  -2.56  -8.15  -1.71  -1.66  -4.65  -2.41  -5.16  -0.71  -1.95 -99.99
199002   7.67   8.59   6.56   8.48   8.43   4.91   9.37   6.03   9.12 -99.99
199003   2.36   4.23   0.83  10.40   2.28   2.50   2.63   8.57   3.74 -99.99
199004  -0.77  -0.20  -0.61  -2.13  -0.23   1.92   0.20  -2.84   0.54 -99.99
199005   6.60   6.08   5.73   4.36   8.29   4.14   8.94   5.01  10.66 -99.99
199006   5.11   5.07   5.71   8.77   4.25   6.49   4.48   8.00  -0.05 -99.99
199007   5.91   8.39   5.26   6.49   6.90   6.53   6.32   6.48   5.01 -99.99
199008 -10.34 -12.47  -9.54 -11.58  -9.06 -16.25  -8.99  -9.54 -10.74 -99.99
199009 -10.31  -8.07 -10.80 -10.54 -10.00 -11.49 -10.32  -7.52 -12.26 -99.99
199010   8.38   6.23   8.31  10.35   8.41   2.42   8.37   9.86  11.53 -99.99
199011  -0.94  -2.75  -0.68  -3.80  -0.85  -3.39  -1.53   2.11  -2.04 -99.99
199012   2.35  -0.49   5.37   0.14   3.12   1.90   3.09   0.82   1.41 -99.99
199101   7.58   4.50   6.66   5.24   7.05   5.57   8.36   6.05   5.85   0.98
199102   9.99  13.19   9.61  19.31   7.80  19.85   6.70  15.53   7.68   1.91
199103   5.25   5.28   2.82   1.78   4.80  -1.89   6.69   2.86  10.92  -1.85
199104  -3.43  -1.70  -4.02  -1.86  -4.38  -1.08  -5.71  -0.32  -3.72  -6.50
199105   4.06   4.67   3.86   5.53   4.66   1.46   3.27   5.33   2.79  -3.32
199106  -0.70  -0.51  -2.93  -1.01  -1.61  -2.40  -1.93  -0.42  -0.61  -6.51
199107   9.86   9.40   5.18   7.81   7.88   5.45   9.05  10.07   8.84   5.70
199108  -0.03   1.63   2.68   6.11  -1.02   5.95  -1.34   3.06  -4.09  -1.11
199109  -0.66  -0.20  -1.03  -1.47  -0.68  -0.98  -0.83  -0.48  -1.35 -22.12
199110   1.98   2.01   2.68   2.21   2.67  -1.00   0.49   1.71  -0.92  -0.41
199111   3.41   3.91   4.94   5.87   4.77   7.45   3.22   4.77   3.74   2.87
199112   3.62   3.16   2.99   2.61   4.66  -1.34   3.45   4.02   4.17  -4.20
199201   7.28  11.50   4.69   9.79   4.49   6.22   5.21   8.90   7.71  -2.22
199202   7.51   7.96   7.70   7.29   7.87  11.32   6.05   6.33   6.84   0.46
199203   0.85   0.28   3.93  -2.55   3.42   0.29   3.95   0.94   4.53   7.77
199204   8.69   9.09   9.19   9.99   9.43   2.99   8.74   7.87   9.45  -1.17
199205  14.02  19.80   8.74  20.65  11.00  13.02   8.28  15.10  13.28  44.02
199206   0.92   2.11   0.86  -3.30   0.91  -3.29  -3.44   2.04   3.54   8.12
199207  -3.99  -5.00  -2.07  -6.93  -0.86  -0.12  -4.51  -2.13  -5.11 -11.10
199208  -4.17  -4.74  -3.92  -5.64  -1.97 -12.49  -2.10  -3.66  -4.56 -16.41
199209  -1.40   0.54  -3.58  -2.41  -0.93  -1.13  -1.98   0.70  -1.72  -4.37
199210  12.05   8.49  11.88  12.56  12.03   8.39  13.62   5.91  12.36   0.30
199211  -5.92  -5.02  -2.98  -7.86  -4.47  -8.93  -2.00  -3.96  -7.80  -9.76
199212  -4.82  -7.95  -1.58  -7.43  -1.80  -4.23  -0.56  -5.84  -5.63 -12.18
199301   3.96   3.45   3.32   3.29   5.39   3.32   5.61   3.24   4.26   6.07
199302  10.85  13.80   7.90  14.05   6.71  11.74   5.52  12.01  11.12   2.04
199303  -0.08   0.35   1.09  -0.84   1.77  -1.13  -0.93  -3.15   2.00   5.36
199304   7.41   5.47   5.79  11.01   5.93  13.92   5.50   5.92   7.18  -0.87
199305   9.18   9.83   7.35  11.59   8.22   7.41   9.77  11.72   8.00   8.05
199306  -3.84  -4.70  -2.84  -6.38  -3.00  -5.19  -4.09  -3.80  -1.35   0.35
199307  -2.07  -3.52  -1.26  -4.14  -0.81  -4.46  -0.10  -0.84  -3.55  -3.63
199308   6.87   7.02   8.12   5.53   7.02   6.72  11.05   6.52   3.98  -3.05
199309   2.59   4.70   0.82   2.10   0.51   1.19   2.22   2.76   1.46  -0.71
199310  23.42  27.25  19.26  27.45  21.58  26.79  25.56  19.21  18.44  47.70
199311  -0.91   3.06  -3.11  -0.13  -2.00   0.75  -2.85   1.36   1.29  30.65
199312  30.10  39.56  20.29  41.26  22.37  29.42  20.49  27.27  30.43  57.24
199401  -3.83  -1.85  -4.17  -0.99  -4.98  -2.37  -2.52  -7.24  -1.44  -1.35
199402 -10.44  -9.10  -9.79  -7.25 -10.92  -8.49 -10.79  -8.41 -11.27 -14.90
199403 -10.47 -10.22 -12.29  -9.75  -5.55  -9.51  -7.06  -4.44  -7.64  -3.19
199404  -0.19  -4.16   2.79  -5.23  -0.24  -4.55   5.11  -1.34   0.08  -6.08
199405   6.93   5.21   6.00   5.71   7.12   3.99   6.01   2.24   7.42   6.20
199406  -8.11  -9.84  -7.41  -9.87  -8.66  -7.50  -6.56  -4.95  -9.00  -2.93
199407   8.13   5.20   6.02   8.67   7.74   8.86   7.63   4.21  10.18   4.37
199408   5.51   1.77   5.33   3.10   1.93   4.39   6.04   0.76   3.80   5.48
199409  -3.19   1.49  -3.25  -2.20  -3.08  -3.76  -4.90  -1.40  -3.76   2.27
199410   0.49  -1.78   2.64  -1.83  -0.33  -3.09   1.48   2.35  -1.40  -1.05
199411 -12.56 -17.63 -10.46 -14.54 -13.98 -12.24 -11.83 -14.43 -13.30  -6.05
199412  -3.10  -4.81  -2.58  -4.62  -3.85  -1.11  -1.35  -5.65  -2.34  -3.82
199501 -10.23 -10.27 -10.23  -9.06 -11.45  -7.57  -7.94  -9.09 -14.84  -9.15
199502  14.25  11.97  12.90  14.92  12.64  15.35   8.87   8.09  16.19  12.06
199503   2.69   2.19   4.96   0.99   4.43   1.54   2.77   0.02   3.23  12.34
199504  -3.19  -5.91  -2.79  -3.73  -1.84  -2.83  -0.90  -2.46  -2.38  -0.54
199505  12.57  10.90  12.43  14.82  12.35  14.29   9.64  10.90  13.74   1.27
199506  -1.91  -0.18  -3.93   1.49  -3.36   0.04  -4.38   0.61  -2.43   0.92
199507   2.69   3.43   2.07   5.03   1.74   1.73  -1.83   5.16   5.20   2.27
199508  -3.21  -5.44  -2.47  -1.78  -2.93  -0.62  -2.62  -7.03  -3.04   0.05
199509   5.58   6.74   4.61   8.40   4.80   8.67   3.31   2.97   5.36   7.99
199510   0.66   4.10   0.59   1.01   0.65   2.23   0.92  -0.71   0.91  -2.49
199511   0.19   1.01   0.07   2.01  -0.53   0.71  -3.56  -1.89   1.43   1.17
199512   2.94   1.94   2.13   3.87   3.65   5.75   3.08   0.55   4.44   0.10
199601  13.87  24.67  10.09  22.69   9.24   6.78   8.38  20.16  13.87  11.46
199602  -1.19  -3.12   0.11  -2.09   0.40   3.93   0.82  -0.89  -1.64   0.38
199603  -0.37   1.53   0.45  -1.83   0.84  -2.42   0.20  -1.15  -0.11  -7.87
199604   0.02   0.92  -0.90   1.25  -1.27   1.41  -1.32   0.21  -1.11  -1.23
199605   2.90  -0.31   1.71   1.79   2.07   1.97   1.33   2.94   3.10  -2.11
199606  -1.90  -1.07  -1.70  -2.17  -2.16  -0.26  -1.75  -1.94  -1.46  -2.51
199607  -3.93  -4.06  -4.39  -3.45  -3.60   1.97  -4.28  -2.65  -2.81  12.43
199608   4.04   8.02   2.58   3.91   3.46   1.10   2.70   3.95   3.81   2.47
199609   6.52   6.03   7.00   7.32   7.05   1.63   7.97   3.27   6.37 -11.50
199610   4.03   2.17   3.66   4.46   4.99   3.30   2.63   3.03   3.16   2.47
199611   8.67  19.98   4.74  10.89   6.86  10.72   6.55  12.51   9.91   9.45
199612   0.14  -1.64   0.11  -1.14   0.87  -0.11   0.56  -2.80   1.82  18.69
199701  -2.46  -5.13  -0.90  -1.04  -4.87  -0.73  -3.89   4.55  -3.34   4.34
199702   0.08  -2.08   0.78   1.47  -0.08   1.56  -0.28   0.12   0.66   1.49
199703  -6.39  -8.18  -4.38  -5.22  -9.65  -2.53  -8.31  -2.25  -6.96  -1.21
199704   1.44  -2.89   2.02  -0.13   2.96   1.74   0.74   0.73   0.76   0.42
199705  12.27  11.04  12.87   4.40  12.23   0.03  13.58  16.60  12.19  11.69
199706   4.46  -1.25   6.61   4.44   4.19  27.28   4.03   9.17   2.77  -6.24
199707   5.97   1.89   6.79   5.93   3.84  -4.25  -0.09   5.57   8.85  13.52
199708 -13.24  -3.46 -14.18  -4.25 -12.17  -8.72 -11.95 -15.77 -13.19 -11.18
199709   5.62   0.67   9.13  -1.11   2.40  -7.94   4.24   8.82   7.28  -1.12
199710 -28.60 -36.11 -24.71 -31.00 -33.64 -26.93 -25.95 -14.25 -33.05 -17.34
199711  -2.33  -3.99  -3.04   0.19   0.13 -11.38  -3.44  -0.82  -3.17  -7.37
199712   1.55   0.07   2.34  -5.39   2.10  -7.23   5.68   7.17  -2.56  11.83
199801 -15.50 -28.24  -6.80 -25.52  -9.01 -17.36  -7.03 -22.00 -13.12 -15.30
199802  21.69  32.72  10.03  42.64  11.98  29.33  10.84  32.32  19.62  35.92
199803  -2.48  -5.05  -0.59  -0.34  -1.63   3.50  -2.25  -2.33  -2.83  -7.33
199804 -10.56 -12.36 -10.33  -8.19 -10.45  -7.66 -10.04 -11.78  -9.09 -10.70
199805 -14.25 -19.36  -9.18 -19.96 -10.10 -18.82 -10.17 -19.77 -14.95 -18.04
199806  -6.88 -13.65  -2.81 -10.39  -4.74  -5.95  -1.12  -8.80  -4.07 -34.30
199807  -7.72 -12.94  -4.79 -10.28  -5.40  -7.56  -4.52  -8.22  -8.45 -20.62
199808  -7.41  -1.50  -5.17 -10.28  -5.18 -11.93  -6.40  -3.84  -8.45 -37.43
199809  17.11  10.20  16.57  15.63  17.70  19.87  17.22  17.58  19.14  78.15
199810  32.18  43.71  19.78  46.82  20.26  39.59  18.36  35.64  32.55  38.20
199811   0.07   7.17  -2.38   7.21  -2.48   3.37  -3.15   1.58  -2.30   5.52
199812  -2.02  -4.54  -2.99  -0.80  -3.09   0.04  -3.82  -0.97  -1.57  -3.33
199901  -8.25 -20.02  -5.10 -13.90  -6.41  -1.45  -4.81  -8.86  -4.70 -21.40
199902   0.58   3.53   0.23   3.49   0.21   0.53  -1.00   2.94   0.26  -2.99
199903  12.74  18.34  12.51  15.16  12.95   5.80  14.57  16.24  10.83  18.27
199904  21.88  37.02  20.18  14.38  19.21  22.43  17.01  29.63  17.09  38.16
