
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198901  -3.10   1.46  -5.04  -1.73  -4.46  -1.84  -2.62   0.47  -5.32   0.56
198902  -1.92   0.82  -2.36  -2.21  -2.63  -1.90  -1.68  -0.75  -2.57  -2.09
198903   1.67   4.52   1.06   1.72   1.50   1.08   0.05   3.55   1.27   3.99
198904   1.30   3.48  -0.17   2.37   0.11   3.45   2.91   4.17  -0.08   0.64
198905  -4.81  -3.88  -7.24  -2.40  -7.87  -2.99  -2.95  -4.16  -7.04  -4.96
198906   8.12   9.26   6.06  12.65   6.60  11.25   5.58   9.50   6.14   7.16
198907  11.16  12.52  10.39  11.30  10.74   9.08   8.42  10.28  11.14  10.77
198908   2.50   2.56   2.38   2.84   2.07   2.93   1.27   2.01   2.55   2.24
198909  -0.31  -1.80   0.06   0.86  -0.90  -1.57   0.57  -0.72  -0.86  -2.11
198910  -7.56  -7.28  -6.53  -7.88  -7.00  -7.22  -7.68  -6.76  -7.23 -12.30
198911   5.41   8.41   4.26   6.64   3.62   7.54   6.83   6.28   3.82   8.04
198912   6.82   8.14   6.31   7.00   6.38   9.51   5.71   7.95   6.62   8.53
199001  -0.15   2.23  -0.64  -0.44  -0.59   0.66   1.91   1.59  -1.01   0.09
199002  -4.49  -0.88  -5.45  -4.32  -5.09  -2.59  -2.42  -2.06  -5.60  -2.74
199003   5.43   6.39   4.75   7.58   4.29   8.20   3.96   7.58   5.20   1.75
199004   2.43   1.31   2.72   2.69   2.38   2.39   2.43   2.47   2.66  -1.63
199005   7.18   9.75   7.96   7.01   8.24   8.35   5.52   8.07   8.29   4.42
199006   3.15   5.05   4.31   2.42   3.32   4.91   8.49   4.35   3.05   3.19
199007   1.92   2.37   2.33  -2.32   2.72   0.98   3.84   0.13   2.25   4.61
199008 -15.12 -15.13 -12.05 -18.54 -12.03 -15.64 -15.04 -13.26 -13.12 -17.94
199009 -10.85 -12.36  -9.49 -12.71  -9.46 -14.45  -8.64 -12.97  -9.92  -3.05
199010   3.91   1.43   4.50   2.20   5.10   0.48   4.44   1.25   4.72   4.01
199011  -8.45  -8.13 -11.05  -7.18 -12.07  -4.68  -7.83  -8.43 -11.16   7.35
199012   3.06   5.38   2.35   4.80   1.86   6.52   2.33   5.80   2.13   0.84
199101  -2.33  -5.85   0.60  -3.22   0.12  -1.65  -4.06  -2.25   0.44  -6.84
199102  13.27  16.82  11.31  14.82  12.29  13.09   8.93  13.66  12.69  21.60
199103  -7.80  -8.55  -7.77  -8.33  -8.30 -10.21  -6.14  -9.41  -8.31  -8.77
199104  -1.35  -5.01   1.33  -4.07   1.04  -4.37  -0.08  -3.86   1.06  -5.89
199105   4.21   6.83   2.31   7.45   2.77   7.56   1.12   6.39   3.13   6.36
199106  -7.92  -6.86 -10.39  -5.57 -10.47  -6.22 -11.33  -5.76 -10.77  -7.22
199107   1.55  -0.23   1.77   0.71   1.52  -0.24   1.93   0.46   1.71  -1.33
199108  -3.50  -2.68  -3.52  -4.54  -4.21  -3.98  -0.27  -3.91  -4.38  -2.64
199109   1.32   0.74   2.48   1.31   2.48   2.89   2.41   1.64   2.20  -0.85
199110  -4.91  -1.05  -6.61  -2.30  -6.49  -0.32  -4.50  -0.45  -6.81  -7.40
199111   4.17   3.71   6.91   2.88   6.24   5.15  -0.12   3.86   6.79   4.62
199112   4.82   3.04   5.82   3.70   6.42   4.67   4.45   4.56   5.49  10.00
199201   2.28   1.76   2.58   3.52   2.25   2.45  -0.43   2.23   2.33  -1.42
199202  -1.75  -0.18  -1.84  -3.77  -0.53  -0.45  -2.11  -2.52  -0.97  -0.64
