
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199708  -8.25  -4.06  -9.97  -6.07  -9.56  -4.43  -9.90  -4.29 -10.08  -6.29
199709  17.93  16.98  21.56  14.74  20.53  16.16  22.29  14.82  22.61  21.32
199710  -7.52  -9.31  -7.51 -14.06  -7.92 -12.38  -8.03 -11.35  -6.85   2.64
199711  -4.59  -1.98  -6.77  -5.03  -6.27  -4.68  -6.79  -3.73  -6.28   3.82
199712  -5.67  -0.73  -9.79  -6.73  -8.20  -6.19  -9.88  -4.87  -9.32   8.02
199801   6.89   4.40  10.96   1.64  10.25   5.58  10.83   4.90   7.95  -4.37
199802  17.30  12.82  23.07  13.42  22.93  12.06  25.59  12.45  22.30   8.86
199803   4.85   1.92   6.47   3.68   6.92   2.92   6.80   1.49   5.93  -3.52
199804  16.44  13.22  21.92  11.48  21.29  12.81  22.82  10.98  21.85   6.26
199805  -0.84  -0.40  -1.94  -1.94  -2.08  -0.80  -1.72   0.59  -2.00   2.81
199806   4.91  -5.57   9.95  -1.93  10.32  -4.62  10.93  -4.03   9.20  -8.24
199807   9.33  -7.72  17.86  -4.85  17.00  -6.58  17.40  -5.33  15.92 -10.96
199808 -19.07 -15.71 -19.74 -19.48 -19.06 -16.94 -18.25 -17.45 -19.76 -11.17
199809   2.86  -1.66   8.26   1.50   6.82  -0.95   9.34  -3.36   8.03 -13.77
199810  11.41   5.17  13.86   4.45  14.26   6.99  14.55   6.42  13.39 -14.07
199811   7.51   9.54   8.00  10.38   7.62   7.63   7.12   7.56   8.31  -2.87
199812  18.28   3.97  23.59   6.58  23.17   5.06  23.78   5.09  22.53  -5.31
199901   7.55  -6.12  13.28  -8.13  13.70  -6.76  13.74  -6.54  13.80  11.92
199902  -5.66   0.04  -6.93  -0.20  -7.10  -0.18  -6.82  -0.97  -7.01  26.28
199903  11.41   5.34  13.41   8.75  13.80   8.89  14.16  10.15  13.61  -9.25
199904   1.72  12.18  -1.44  12.24  -1.02  12.57  -1.37  11.51  -1.30  -7.47
199905  -4.76  -8.39  -4.43  -8.51  -4.61  -8.09  -4.57 -11.46  -4.55  23.41
199906  12.58   1.44  17.48   2.43  17.51   2.44  18.16   6.86  17.59  -5.70
199907   3.06   8.63   1.42  15.34   1.49  15.12   1.58  11.43   1.33  15.40
199908  -2.02   5.50  -3.45   4.00  -3.48   4.06  -3.83   4.64  -3.55   7.35
199909   5.19  -2.83   7.69  -2.00   7.61  -1.88   7.89  -2.74   7.83   1.80
199910  15.31  -1.04  21.15  -3.27  21.34  -3.35  21.67  -1.00  21.57   5.16
199911  19.67   2.28  24.56   5.45  24.78   5.40  25.32   2.52  25.15   2.48
199912  30.83  17.21  33.47  21.35  33.83  21.14  34.04  20.63  33.77   4.23
200001  -0.82   1.38  -0.69  -3.88  -0.69   0.44  -0.67   3.41  -0.13 -99.99
200002   7.21  -5.95   8.95   4.13   8.86   0.72   9.02  -2.64  10.62 -99.99
200003   2.57   0.16   2.77   8.90   2.45  -5.16   2.41  -0.96   2.56 -99.99
200004   2.25  -8.52   3.03 -14.07   3.35 -10.57   3.39  -6.42   3.33 -99.99
200005  -8.98  -2.24  -9.56  10.02  -9.90   2.22  -9.90  -1.29  -9.73 -99.99
200006  -1.26  -0.33  -1.46   0.92  -1.62   4.14  -1.59   1.31  -1.49 -99.99
200007 -11.89  -7.76 -12.53   4.82 -12.85  -8.76 -12.92  -6.44 -13.07 -99.99
200008  -2.35   3.72  -2.67  -2.63  -2.59   3.20  -2.62  -0.39  -2.59 -99.99
200009  -8.48  -8.94  -8.82   5.27  -9.32  -3.78  -9.28  -8.62  -9.23 -99.99
200010   0.10  -8.72   0.23  -9.21   0.46  -4.97   0.50  -8.36  -0.25 -99.99
200011   1.46   8.66   1.15  10.66   0.79   5.91   0.77   9.48   1.02 -99.99
200012   7.32  13.05   6.63  12.90   6.44  12.06   6.42  12.25   6.09 -99.99
200101 -16.52   0.14 -18.26  -3.53 -18.49  -1.07 -18.54   3.61 -18.58 -13.32
200102 -28.99   4.91 -34.73   1.46 -35.01   8.95 -35.27  -0.01 -35.40 -58.09
200103   0.02  -5.43   2.51  -6.07   2.82  -8.01   2.81  -4.42   2.99 -22.42
200104  30.63   4.59  36.34   6.94  36.65   9.90  36.71 -13.25  37.24   4.20
200105  -9.77   2.71 -12.47  -0.21 -12.30   4.52 -12.36  -2.58 -12.31  -7.39
200106 -17.52  -6.13 -20.16  -7.75 -20.44  -6.29 -20.54  -6.05 -20.67 -44.99
200107  -2.68   1.24  -3.17   2.54  -3.11  -0.49  -3.21   5.92  -3.29 -40.02
200108 -18.41  16.94 -26.66  11.77 -27.13  11.27 -27.35   5.37 -27.73  68.36
200109  -1.51  -8.52   1.48 -11.43   1.88 -10.13   1.87  -8.08   2.03 -42.35
200110  22.54   2.94  28.07  11.48  28.06   5.86  28.33   3.41  28.76  85.60
200111   9.36   1.73  11.08   0.92  11.73   2.43  11.68   4.21  11.53 -12.09
200112   6.92  -2.07   8.99  -2.36   9.11  -2.27   9.17   6.30   9.44 -10.12
200201  -7.06   8.27  -9.79   4.73  -9.83   9.15 -10.05   4.34 -10.11  -6.57
200202  -3.49   5.18  -6.11   4.68  -6.41   6.72  -6.36   2.19  -6.23   8.00
200203   0.68   3.84   0.53   4.39   0.15   1.64   0.12   6.30   0.32  -9.03
200204 -14.49   3.49 -20.38  -2.33 -20.88   3.88 -21.04  -0.27 -20.84 -35.03
200205  -4.10   8.09  -9.69   5.88  -9.59   7.74 -10.09   6.62 -11.00 -16.74
200206   1.34   2.56   1.91   1.34   2.00   1.34   2.14   0.23   2.15 -16.91
200207 -13.07  -5.87 -14.79  -8.07 -14.82  -3.03 -14.69  -9.19 -13.91 -31.71
200208   3.69  -0.22   6.27  -0.18   6.51  -2.40   6.43  -0.08   6.69  -7.47
200209  -4.63  -5.16  -1.33  -4.82  -1.28  -6.13  -1.02  -7.50  -2.02 -13.64
200210  19.37   3.66  24.65   4.41  25.71   4.07  25.81   1.01  26.47  19.25
200211  12.36   1.46  13.65   6.40  13.31   0.12  13.33   8.66  13.84  26.58
200212 -11.63   7.30 -14.96   4.23 -15.43  10.64 -16.15   2.09 -16.07  -7.92
200301  -8.57   2.06 -10.63  -4.24 -10.85  -0.08 -10.64  -1.67 -10.34   7.08
