,Mkt-RF,SMB,HML,RF,Year,Month,Day
19115,1.5,0.15,-0.64,0.021,1998,1,13
19116,0.61,0.0,0.24,0.021,1998,1,14
19117,-0.6,0.62,0.17,0.021,1998,1,15
19118,1.08,-0.02,-0.19,0.021,1998,1,16
19119,1.63,-0.33,-0.94,0.021,1998,1,20
19120,-0.66,0.25,0.25,0.021,1998,1,21
19121,-0.8,0.01,0.49,0.021,1998,1,22
19122,-0.56,0.32,-0.23,0.021,1998,1,23
19123,-0.25,-0.69,0.52,0.021,1998,1,26
19124,0.97,-0.65,-0.28,0.021,1998,1,27
19125,1.01,0.39,-0.64,0.021,1998,1,28
19126,0.78,-0.14,-0.44,0.021,1998,1,29
19127,-0.4,0.25,0.26,0.021,1998,1,30
19128,1.93,-1.12,-0.89,0.021,1998,2,2
19129,0.53,0.18,-0.02,0.021,1998,2,3
19130,0.22,0.69,-0.34,0.021,1998,2,4
19131,-0.15,0.63,0.23,0.021,1998,2,5
19132,0.75,-0.5,0.09,0.021,1998,2,6
19133,-0.09,0.43,0.13,0.021,1998,2,9
19134,0.81,0.1,-0.25,0.021,1998,2,10
19135,0.16,0.0,0.26,0.021,1998,2,11
19136,0.36,-0.25,-0.02,0.021,1998,2,12
19137,-0.25,0.68,0.05,0.021,1998,2,13
19138,0.15,-0.43,0.46,0.021,1998,2,17
19139,0.8,-0.5,-0.36,0.021,1998,2,18
19140,-0.23,0.37,-0.17,0.021,1998,2,19
19141,0.38,-0.34,0.03,0.021,1998,2,20
19142,0.44,0.12,-0.42,0.021,1998,2,23
19143,-0.74,0.39,0.49,0.021,1998,2,24
19144,1.14,-0.31,-0.21,0.021,1998,2,25
19145,0.56,0.03,-0.07,0.021,1998,2,26
19146,0.05,0.06,0.2,0.021,1998,2,27
19147,-0.16,0.06,0.56,0.018,1998,3,2
19148,0.34,-0.34,0.51,0.018,1998,3,3
19149,-0.42,0.4,0.17,0.018,1998,3,4
19150,-1.03,-0.16,0.55,0.018,1998,3,5
19151,1.85,-0.36,-0.64,0.018,1998,3,6
19152,-0.32,-0.24,0.43,0.018,1998,3,9
19153,1.07,-0.47,-0.23,0.018,1998,3,10
19154,0.5,0.07,-0.14,0.018,1998,3,11
19155,0.13,0.14,-0.31,0.018,1998,3,12
19156,-0.08,0.19,0.29,0.018,1998,3,13
19157,0.88,-0.43,0.21,0.018,1998,3,16
19158,0.1,-0.47,0.77,0.018,1998,3,17
19159,0.48,-0.2,-0.06,0.018,1998,3,18
19160,0.4,0.0,-0.06,0.018,1998,3,19
19161,0.57,-0.67,0.11,0.018,1998,3,20
19162,-0.33,0.3,-0.13,0.018,1998,3,23
19163,0.85,-0.26,-0.12,0.018,1998,3,24
19164,-0.25,0.39,-0.13,0.018,1998,3,25
19165,-0.06,0.28,-0.18,0.018,1998,3,26
19166,-0.4,0.44,0.0,0.018,1998,3,27
19167,-0.22,0.23,-0.27,0.018,1998,3,30
19168,0.77,0.02,-0.1,0.018,1998,3,31
19169,0.6,0.39,-0.6,0.02,1998,4,1
19170,0.83,-0.71,0.13,0.02,1998,4,2
19171,0.19,-0.19,0.1,0.02,1998,4,3
19172,-0.31,-0.67,0.94,0.02,1998,4,6
19173,-1.05,-0.56,0.63,0.02,1998,4,7
19174,-0.49,0.73,0.06,0.02,1998,4,8
19175,0.81,0.11,0.07,0.02,1998,4,9
19176,-0.03,-0.3,0.76,0.02,1998,4,13
19177,0.67,0.19,0.18,0.02,1998,4,14
19178,0.37,0.16,0.02,0.02,1998,4,15
19179,-0.88,0.42,0.03,0.02,1998,4,16
19180,1.12,-0.46,-0.55,0.02,1998,4,17
19181,0.17,0.65,-0.79,0.02,1998,4,20
19182,0.24,0.51,-0.16,0.02,1998,4,21
19183,0.29,-0.31,0.12,0.02,1998,4,22
19184,-1.13,-0.03,0.39,0.02,1998,4,23
19185,-0.98,0.18,0.07,0.02,1998,4,24
19186,-2.14,-0.37,0.4,0.02,1998,4,27
19187,0.15,0.64,-0.29,0.02,1998,4,28
19188,0.89,0.03,-0.35,0.02,1998,4,29
19189,1.47,-0.3,-0.32,0.02,1998,4,30
19190,0.6,-0.5,0.28,0.02,1998,5,1
19191,0.15,0.11,-0.23,0.02,1998,5,4
19192,-0.59,0.0,0.11,0.02,1998,5,5
19193,-0.83,0.36,0.29,0.02,1998,5,6
19194,-0.83,0.21,0.4,0.02,1998,5,7
19195,1.07,-0.39,-0.61,0.02,1998,5,8
19196,-0.25,-0.31,0.46,0.02,1998,5,11
19197,0.53,-0.81,-0.09,0.02,1998,5,12
19198,0.27,-0.02,0.01,0.02,1998,5,13
19199,-0.18,-0.21,0.22,0.02,1998,5,14
19200,-0.78,0.02,0.49,0.02,1998,5,15
19201,-0.44,-0.56,0.07,0.02,1998,5,18
19202,0.38,0.35,-0.41,0.02,1998,5,19
19203,0.47,-1.18,0.42,0.02,1998,5,20
19204,-0.36,-0.08,0.58,0.02,1998,5,21
19205,-0.55,-0.29,0.36,0.02,1998,5,22
19206,-1.5,-0.58,1.05,0.02,1998,5,26
19207,-0.37,-0.79,-0.54,0.02,1998,5,27
19208,0.56,0.58,0.07,0.02,1998,5,28
19209,-0.42,0.57,0.62,0.02,1998,5,29
19210,-0.33,-1.36,1.13,0.019,1998,6,1
19211,0.18,-0.63,0.25,0.019,1998,6,2
19212,-0.78,0.66,0.38,0.019,1998,6,3
19213,0.99,-0.33,-0.64,0.019,1998,6,4
19214,1.45,-0.88,-0.59,0.019,1998,6,5
19215,0.27,0.04,-0.03,0.019,1998,6,8
19216,0.25,0.08,-0.48,0.019,1998,6,9
19217,-0.7,-0.59,0.62,0.019,1998,6,10
19218,-1.46,0.11,0.27,0.019,1998,6,11
19219,0.09,-0.64,-0.39,0.019,1998,6,12
19220,-1.93,0.11,0.59,0.019,1998,6,15
19221,0.99,0.24,-1.03,0.019,1998,6,16
19222,1.63,-0.54,-0.15,0.019,1998,6,17
19223,-0.14,-0.47,-0.25,0.019,1998,6,18
19224,-0.42,0.15,0.19,0.019,1998,6,19
19225,0.33,0.37,-0.16,0.019,1998,6,22
19226,1.36,0.01,-1.15,0.019,1998,6,23
19227,1.13,-0.25,-0.53,0.019,1998,6,24
19228,-0.31,0.0,0.2,0.019,1998,6,25
19229,0.3,-0.25,0.23,0.019,1998,6,26
19230,0.55,0.14,-0.28,0.019,1998,6,29
19231,-0.2,0.85,-0.09,0.019,1998,6,30
19232,1.12,-0.6,-0.17,0.018,1998,7,1
19233,-0.2,-0.18,0.23,0.018,1998,7,2
19234,0.85,-0.74,0.06,0.018,1998,7,6
19235,-0.17,-0.14,0.12,0.018,1998,7,7
19236,0.9,-0.68,-0.63,0.018,1998,7,8
19237,-0.51,0.73,-0.01,0.018,1998,7,9
19238,0.31,-0.32,-0.51,0.018,1998,7,10
19239,0.1,-0.06,-0.2,0.018,1998,7,13
19240,0.83,-0.65,-0.29,0.018,1998,7,14
19241,-0.08,0.9,-0.56,0.018,1998,7,15
19242,0.65,-0.35,-0.42,0.018,1998,7,16
19243,0.2,-0.2,-0.31,0.018,1998,7,17
19244,-0.13,0.08,-0.38,0.018,1998,7,20
19245,-1.59,0.37,0.75,0.018,1998,7,21
19246,-0.28,-0.86,-0.1,0.018,1998,7,22
19247,-2.05,0.16,0.35,0.018,1998,7,23
19248,-0.15,-0.28,-0.59,0.018,1998,7,24
19249,0.2,-1.5,-0.12,0.018,1998,7,27
19250,-1.5,0.3,0.35,0.018,1998,7,28
19251,-0.46,0.05,0.21,0.018,1998,7,29
19252,1.45,-0.85,-0.27,0.018,1998,7,30
19253,-1.87,-0.38,0.6,0.018,1998,7,31
19254,-0.87,-0.9,0.9,0.02,1998,8,3
19255,-3.55,0.67,0.74,0.02,1998,8,4
19256,0.47,-1.22,-0.24,0.02,1998,8,5
19257,1.07,1.08,-0.68,0.02,1998,8,6
19258,0.39,1.64,-0.19,0.02,1998,8,7
19259,-0.59,-0.22,0.05,0.02,1998,8,10
19260,-1.66,-0.89,0.14,0.02,1998,8,11
19261,1.54,0.01,-0.05,0.02,1998,8,12
19262,-0.87,-0.27,0.42,0.02,1998,8,13
19263,-0.96,0.7,0.21,0.02,1998,8,14
19264,1.51,-1.42,-0.74,0.02,1998,8,17
19265,1.61,-0.38,-0.31,0.02,1998,8,18
19266,-0.46,-0.74,0.46,0.02,1998,8,19
19267,-0.67,-0.15,-0.12,0.02,1998,8,20
19268,-1.16,-0.34,0.03,0.02,1998,8,21
19269,0.38,-1.21,0.3,0.02,1998,8,24
19270,0.21,-1.13,-0.28,0.02,1998,8,25
19271,-1.09,-1.32,-0.04,0.02,1998,8,26
19272,-3.92,0.03,0.57,0.02,1998,8,27
19273,-1.7,-0.45,0.56,0.02,1998,8,28
19274,-6.71,-0.26,2.45,0.02,1998,8,31
19275,3.56,-0.49,-2.02,0.022,1998,9,1
19276,-0.02,1.19,0.18,0.022,1998,9,2
19277,-1.09,-0.29,-0.37,0.022,1998,9,3
19278,-0.78,1.0,-0.08,0.022,1998,9,4
19279,4.92,-0.93,-2.11,0.022,1998,9,8
19280,-1.77,-0.66,1.08,0.022,1998,9,9
19281,-2.52,0.27,0.64,0.022,1998,9,10
19282,2.67,-0.25,-1.3,0.022,1998,9,11
19283,2.04,-1.25,0.02,0.022,1998,9,14
19284,0.72,-1.14,0.76,0.022,1998,9,15
19285,0.84,-0.43,-0.08,0.022,1998,9,16
19286,-2.35,1.09,0.72,0.022,1998,9,17
19287,0.41,1.44,-0.39,0.022,1998,9,18
19288,0.19,-0.58,-0.25,0.022,1998,9,21
19289,0.7,0.53,-0.6,0.022,1998,9,22
19290,3.24,-1.5,-0.81,0.022,1998,9,23
19291,-2.05,0.85,0.7,0.022,1998,9,24
19292,0.08,-0.47,-0.02,0.022,1998,9,25
19293,0.34,-0.45,0.27,0.022,1998,9,28
19294,-0.11,-0.42,-0.12,0.022,1998,9,29
19295,-2.58,2.28,0.35,0.022,1998,9,30
19296,-3.29,-0.47,1.43,0.015,1998,10,1
19297,1.4,-1.69,0.17,0.015,1998,10,2
19298,-1.91,-1.67,1.1,0.015,1998,10,5
19299,-0.55,-0.75,0.08,0.015,1998,10,6
19300,-1.8,-1.53,0.87,0.015,1998,10,7
19301,-1.69,-2.52,0.24,0.015,1998,10,8
19302,2.64,-0.48,-1.26,0.015,1998,10,9
19303,1.65,0.99,-1.79,0.015,1998,10,12
19304,-0.63,-1.14,1.0,0.015,1998,10,13
19305,1.34,-0.37,-0.05,0.015,1998,10,14
19306,4.06,-1.16,-1.18,0.015,1998,10,15
19307,1.02,1.04,-0.62,0.015,1998,10,16
19308,0.83,1.75,-0.47,0.015,1998,10,19
19309,0.27,1.43,0.24,0.015,1998,10,20
19310,0.59,0.9,-0.68,0.015,1998,10,21
19311,0.87,1.27,-0.75,0.015,1998,10,22
19312,-0.6,1.25,-0.45,0.015,1998,10,23
19313,0.41,1.2,-0.55,0.015,1998,10,26
19314,-0.53,0.65,0.19,0.015,1998,10,27
19315,0.24,0.12,-0.13,0.015,1998,10,28
19316,1.6,-0.73,-0.4,0.015,1998,10,29
19317,1.22,-0.73,0.56,0.015,1998,10,30
19318,1.4,0.84,-0.64,0.015,1998,11,2
19319,-0.1,0.26,0.36,0.015,1998,11,3
19320,0.88,0.35,0.16,0.015,1998,11,4
19321,1.28,-0.01,-0.44,0.015,1998,11,5
19322,0.68,0.61,-0.64,0.015,1998,11,6
19323,-0.83,0.57,-0.33,0.015,1998,11,9
19324,-0.15,-0.16,0.01,0.015,1998,11,10
19325,-0.69,0.15,0.09,0.015,1998,11,11
19326,-0.27,-0.04,0.18,0.015,1998,11,12
19327,0.53,-1.29,0.38,0.015,1998,11,13
19328,0.75,-0.61,-0.39,0.015,1998,11,16
19329,0.32,-0.8,0.09,0.015,1998,11,17
19330,0.51,0.05,-0.45,0.015,1998,11,18
19331,0.66,0.15,-0.36,0.015,1998,11,19
19332,0.78,-0.51,-0.42,0.015,1998,11,20
19333,2.02,-1.15,-0.74,0.015,1998,11,23
19334,-0.43,0.06,0.38,0.015,1998,11,24
19335,0.39,0.62,-0.31,0.015,1998,11,25
19336,0.54,0.78,-0.64,0.015,1998,11,27
19337,-2.31,1.23,0.65,0.015,1998,11,30
19338,0.86,-0.71,-0.1,0.017,1998,12,1
19339,-0.21,-0.11,-0.19,0.017,1998,12,2
19340,-1.62,0.63,0.68,0.017,1998,12,3
19341,2.0,-1.06,-0.63,0.017,1998,12,4
19342,0.89,-0.2,-0.66,0.017,1998,12,7
19343,-0.44,0.51,-0.32,0.017,1998,12,8
19344,0.09,0.12,-0.43,0.017,1998,12,9
19345,-1.55,0.33,0.4,0.017,1998,12,10
19346,-0.05,-0.19,-0.39,0.017,1998,12,11
19347,-2.12,-0.08,0.94,0.017,1998,12,14
19348,1.67,-1.12,-0.72,0.017,1998,12,15
19349,-0.08,-0.08,0.3,0.017,1998,12,16
19350,1.51,-0.91,-0.22,0.017,1998,12,17
19351,0.68,0.64,-0.86,0.017,1998,12,18
19352,1.35,-0.2,-0.93,0.017,1998,12,21
19353,0.0,-0.1,-0.43,0.017,1998,12,22
19354,1.93,-0.74,-0.42,0.017,1998,12,23
19355,-0.07,0.15,0.15,0.017,1998,12,24
19356,0.16,0.51,-0.6,0.017,1998,12,28
19357,1.14,-0.38,-0.32,0.017,1998,12,29
19358,-0.5,0.66,0.43,0.017,1998,12,30
19359,0.43,1.83,0.24,0.017,1998,12,31
19360,-0.19,0.14,0.41,0.019,1999,1,4
19361,1.1,-0.73,-0.09,0.019,1999,1,5
19362,2.1,-0.6,-0.6,0.019,1999,1,6
19363,-0.07,0.49,-0.29,0.019,1999,1,7
19364,0.45,0.06,0.28,0.019,1999,1,8
19365,-0.52,1.28,-0.29,0.019,1999,1,11
19366,-1.85,0.62,0.22,0.019,1999,1,12
19367,-0.54,-0.05,-0.14,0.019,1999,1,13
19368,-1.66,1.0,0.19,0.019,1999,1,14
19369,2.28,-0.68,-0.63,0.019,1999,1,15
19370,0.8,0.18,-0.83,0.019,1999,1,19
19371,0.24,0.16,-0.69,0.019,1999,1,20
19372,-1.82,0.34,0.58,0.019,1999,1,21
19373,-0.66,0.41,0.15,0.019,1999,1,22
19374,0.67,-0.93,0.06,0.019,1999,1,25
19375,1.39,-0.26,-1.13,0.019,1999,1,26
19376,-0.74,0.13,-0.65,0.019,1999,1,27
19377,1.63,-1.06,-0.52,0.019,1999,1,28
19378,0.95,0.2,-0.62,0.019,1999,1,29
19379,-0.39,-0.04,-0.16,0.019,1999,2,1
19380,-0.89,-0.37,0.31,0.019,1999,2,2
19381,0.9,-0.27,-0.54,0.019,1999,2,3
19382,-1.92,0.5,0.75,0.019,1999,2,4
19383,-0.92,-0.57,0.79,0.019,1999,2,5
19384,0.23,-0.66,0.36,0.019,1999,2,8
19385,-2.25,0.04,1.34,0.019,1999,2,9
19386,0.27,-1.19,-0.5,0.019,1999,2,10
19387,2.49,-0.53,-1.55,0.019,1999,2,11
19388,-1.9,0.14,0.51,0.019,1999,2,12
19389,0.65,-1.32,-0.05,0.019,1999,2,16
19390,-1.45,-0.73,1.09,0.019,1999,2,17
19391,0.92,-1.15,0.52,0.019,1999,2,18
19392,0.25,0.14,-0.52,0.019,1999,2,19
19393,2.41,-1.16,-0.75,0.019,1999,2,22
19394,0.09,0.34,-0.47,0.019,1999,2,23
19395,-1.31,0.32,0.26,0.019,1999,2,24
19396,-0.69,0.08,0.13,0.019,1999,2,25
19397,-0.49,0.0,0.37,0.019,1999,2,26
19398,-0.01,0.22,0.1,0.018,1999,3,1
19399,-0.69,0.07,0.52,0.018,1999,3,2
19400,0.01,-0.62,0.16,0.018,1999,3,3
19401,1.34,-0.99,-0.34,0.018,1999,3,4
19402,2.04,-1.17,-0.66,0.018,1999,3,5
19403,0.66,-0.11,-0.81,0.018,1999,3,8
19404,-0.23,0.15,-0.33,0.018,1999,3,9
19405,0.52,0.01,-0.15,0.018,1999,3,10
19406,0.73,-0.78,-0.01,0.018,1999,3,11
19407,-0.32,-0.64,1.14,0.018,1999,3,12
19408,0.94,-0.21,-0.75,0.018,1999,3,15
19409,-0.15,-0.09,-0.57,0.018,1999,3,16
19410,-0.55,0.0,0.76,0.018,1999,3,17
19411,1.27,-1.26,-0.12,0.018,1999,3,18
19412,-1.32,0.2,0.66,0.018,1999,3,19
19413,-0.33,-0.43,0.2,0.018,1999,3,22
19414,-2.64,0.47,0.87,0.018,1999,3,23
19415,0.51,-0.49,-0.28,0.018,1999,3,24
19416,1.78,0.41,-0.92,0.018,1999,3,25
19417,-0.5,0.97,-0.43,0.018,1999,3,26
19418,1.98,-0.2,-1.72,0.018,1999,3,29
19419,-0.63,0.67,-0.32,0.018,1999,3,30
19420,-0.86,0.01,0.25,0.018,1999,3,31
19421,0.54,-0.27,0.38,0.018,1999,4,1
19422,1.87,-0.82,-0.9,0.018,1999,4,5
19423,-0.26,0.04,-0.03,0.018,1999,4,6
19424,0.42,-0.83,-0.08,0.018,1999,4,7
19425,1.27,-0.41,-0.81,0.018,1999,4,8
19426,0.43,1.21,-0.43,0.018,1999,4,9
19427,0.87,0.26,-0.3,0.018,1999,4,12
19428,-0.34,2.03,-0.33,0.018,1999,4,13
19429,-1.43,0.63,1.97,0.018,1999,4,14
19430,-0.39,-0.08,0.99,0.018,1999,4,15
19431,-0.23,0.79,1.0,0.018,1999,4,16
19432,-2.48,-0.98,3.48,0.018,1999,4,19
19433,1.38,-0.22,-1.8,0.018,1999,4,20
19434,2.53,0.54,-1.7,0.018,1999,4,21
19435,1.35,-0.62,-0.67,0.018,1999,4,22
19436,0.11,0.67,0.04,0.018,1999,4,23
19437,0.44,0.91,-1.25,0.018,1999,4,26
19438,0.09,-0.12,0.57,0.018,1999,4,27
19439,-0.88,-0.04,1.49,0.018,1999,4,28
19440,-0.45,0.37,0.72,0.018,1999,4,29
19441,-0.47,0.66,-0.29,0.018,1999,4,30
19442,1.1,-1.27,0.33,0.017,1999,5,3
19443,-1.49,0.85,0.62,0.017,1999,5,4
19444,1.03,-0.91,-0.03,0.017,1999,5,5
19445,-1.15,0.86,1.04,0.017,1999,5,6
19446,0.89,-0.46,-0.24,0.017,1999,5,7
19447,-0.03,1.11,0.15,0.017,1999,5,10
19448,1.19,0.02,-0.82,0.017,1999,5,11
19449,0.65,0.12,-0.57,0.017,1999,5,12
19450,0.23,0.22,0.18,0.017,1999,5,13
19451,-2.14,0.77,0.49,0.017,1999,5,14
19452,0.15,0.0,-0.74,0.017,1999,5,17
19453,-0.4,0.39,0.5,0.017,1999,5,18
19454,0.82,-0.17,0.03,0.017,1999,5,19
19455,-0.36,0.97,0.26,0.017,1999,5,20
19456,-0.57,0.77,0.55,0.017,1999,5,21
19457,-1.93,0.08,0.96,0.017,1999,5,24
19458,-1.81,-0.06,0.89,0.017,1999,5,25
19459,1.41,-1.21,-0.69,0.017,1999,5,26
19460,-1.43,1.18,0.09,0.017,1999,5,27
19461,1.53,-0.06,-0.6,0.017,1999,5,28
19462,-0.8,0.37,0.69,0.018,1999,6,1
19463,0.13,-0.32,-0.43,0.018,1999,6,2
19464,0.12,-0.24,0.26,0.018,1999,6,3
19465,2.03,-0.27,-1.51,0.018,1999,6,4
19466,0.71,0.23,-0.01,0.018,1999,6,7
19467,-1.23,0.5,0.61,0.018,1999,6,8
19468,0.16,0.64,-0.44,0.018,1999,6,9
19469,-1.2,0.52,0.5,0.018,1999,6,10
19470,-0.8,-0.08,0.38,0.018,1999,6,11
19471,-0.49,-1.22,1.0,0.018,1999,6,14
19472,0.52,-0.5,0.08,0.018,1999,6,15
19473,2.26,-0.57,-1.12,0.018,1999,6,16
19474,0.72,0.12,-0.67,0.018,1999,6,17
19475,0.22,0.4,-0.12,0.018,1999,6,18
19476,0.63,0.82,-0.75,0.018,1999,6,21
19477,-0.93,0.62,0.23,0.018,1999,6,22
19478,-0.14,0.16,0.03,0.018,1999,6,23
19479,-1.31,0.65,0.43,0.018,1999,6,24
19480,-0.06,0.17,-0.01,0.018,1999,6,25
19481,1.23,0.14,-0.25,0.018,1999,6,28
19482,1.49,-0.02,-0.89,0.018,1999,6,29
19483,1.6,1.06,-1.55,0.018,1999,6,30
19484,0.55,-0.75,-0.34,0.018,1999,7,1
19485,0.73,0.05,-0.58,0.018,1999,7,2
19486,-0.08,0.25,-0.06,0.018,1999,7,6
19487,0.22,-0.48,-0.3,0.018,1999,7,7
19488,0.03,0.55,-0.42,0.018,1999,7,8
19489,0.54,0.38,-0.18,0.018,1999,7,9
19490,-0.24,0.63,-0.03,0.018,1999,7,12
19491,-0.39,0.25,0.1,0.018,1999,7,13
19492,0.46,0.44,-0.61,0.018,1999,7,14
19493,0.83,0.21,-0.5,0.018,1999,7,15
19494,0.48,-0.43,-0.04,0.018,1999,7,16
19495,-0.82,0.15,0.49,0.018,1999,7,19
19496,-2.22,0.13,1.13,0.018,1999,7,20
19497,0.27,0.1,-0.4,0.018,1999,7,21
19498,-1.33,0.07,0.96,0.018,1999,7,22
19499,-0.32,-0.21,-0.13,0.018,1999,7,23
19500,-1.02,-0.51,0.73,0.018,1999,7,26
19501,1.12,-0.41,-0.7,0.018,1999,7,27
19502,0.15,0.28,-0.38,0.018,1999,7,28
19503,-1.75,0.64,0.61,0.018,1999,7,29
19504,-0.72,1.32,0.17,0.018,1999,7,30
19505,-0.27,-0.43,0.37,0.018,1999,8,2
19506,-0.79,-0.67,0.38,0.018,1999,8,3
19507,-1.45,-0.43,1.2,0.018,1999,8,4
19508,0.63,-0.8,-0.27,0.018,1999,8,5
19509,-1.0,0.78,0.23,0.018,1999,8,6
19510,-0.41,-0.38,0.74,0.018,1999,8,9
19511,-1.16,0.32,0.14,0.018,1999,8,10
19512,1.62,-0.74,-0.21,0.018,1999,8,11
19513,-0.14,0.33,0.11,0.018,1999,8,12
19514,2.21,-0.8,-1.26,0.018,1999,8,13
19515,0.26,-0.1,-0.46,0.018,1999,8,16
19516,0.97,-0.64,-0.09,0.018,1999,8,17
19517,-0.75,0.45,-0.26,0.018,1999,8,18
19518,-0.78,0.61,0.7,0.018,1999,8,19
19519,0.89,-0.34,-0.39,0.018,1999,8,20
19520,1.76,-0.87,-1.04,0.018,1999,8,23
19521,0.18,-0.02,-0.44,0.018,1999,8,24
19522,1.21,-0.02,-1.68,0.018,1999,8,25
19523,-1.18,0.92,0.19,0.018,1999,8,26
19524,-0.99,0.4,0.47,0.018,1999,8,27
19525,-1.78,1.05,-0.13,0.018,1999,8,30
19526,-0.17,0.31,-0.2,0.018,1999,8,31
19527,0.76,-0.22,-0.1,0.018,1999,9,1
19528,-0.86,0.35,0.15,0.018,1999,9,2
19529,2.84,-0.95,-1.22,0.018,1999,9,3
19530,-0.34,0.83,0.1,0.018,1999,9,7
19531,-0.55,0.19,0.31,0.018,1999,9,8
19532,0.31,0.15,0.03,0.018,1999,9,9
19533,0.44,0.41,-0.45,0.018,1999,9,10
19534,-0.64,0.33,0.08,0.018,1999,9,13
19535,-0.52,0.23,-0.23,0.018,1999,9,14
19536,-1.28,0.61,0.81,0.018,1999,9,15
19537,-0.2,-0.89,0.07,0.018,1999,9,16
19538,1.22,-0.21,-0.69,0.018,1999,9,17
19539,0.0,-0.02,-0.62,0.018,1999,9,20
19540,-1.93,0.63,0.17,0.018,1999,9,21
19541,0.29,0.15,-0.87,0.018,1999,9,22
19542,-2.35,0.45,0.88,0.018,1999,9,23
19543,-0.19,-0.3,-0.42,0.018,1999,9,24
19544,0.42,0.51,-0.26,0.018,1999,9,27
19545,-0.23,0.0,-0.91,0.018,1999,9,28
19546,-0.8,0.77,0.43,0.018,1999,9,29
19547,0.92,0.48,-0.99,0.018,1999,9,30
19548,-0.16,-0.17,-0.15,0.018,1999,10,1
19549,1.66,-1.13,-0.61,0.018,1999,10,4
19550,-0.09,0.07,-0.45,0.018,1999,10,5
19551,1.82,-1.18,-0.48,0.018,1999,10,6
19552,-0.47,0.32,-0.28,0.018,1999,10,7
19553,1.09,-0.67,-0.77,0.018,1999,10,8
19554,0.21,0.1,0.22,0.018,1999,10,11
19555,-1.72,0.34,0.67,0.018,1999,10,12
19556,-2.04,0.35,1.19,0.018,1999,10,13
19557,-0.02,-0.32,0.04,0.018,1999,10,14
19558,-2.65,1.57,0.45,0.018,1999,10,15
19559,0.09,-1.32,-0.03,0.018,1999,10,18
19560,0.76,-0.06,-0.88,0.018,1999,10,19
19561,1.86,-0.65,-1.29,0.018,1999,10,20
19562,-0.16,0.33,-0.39,0.018,1999,10,21
19563,1.31,-1.07,0.67,0.018,1999,10,22
19564,-0.43,0.25,0.1,0.018,1999,10,25
19565,-0.85,0.69,0.0,0.018,1999,10,26
19566,0.89,-1.06,-0.09,0.018,1999,10,27
19567,3.32,-2.15,-0.73,0.018,1999,10,28
19568,1.73,-0.99,-0.47,0.018,1999,10,29
19569,-0.38,1.04,-0.1,0.017,1999,11,1
19570,-0.33,0.09,0.68,0.017,1999,11,2
19571,0.69,1.06,-0.7,0.017,1999,11,3
19572,0.66,-0.19,-0.47,0.017,1999,11,4
19573,0.79,-0.44,-0.26,0.017,1999,11,5
19574,0.59,0.56,-0.73,0.017,1999,11,8
19575,-0.78,1.19,0.13,0.017,1999,11,9
19576,0.53,0.52,-0.74,0.017,1999,11,10
19577,0.37,-0.02,-0.58,0.017,1999,11,11
19578,1.1,-0.76,-0.09,0.017,1999,11,12
19579,0.03,0.71,0.42,0.017,1999,11,15
19580,1.84,-0.85,-0.51,0.017,1999,11,16
19581,-0.63,0.89,0.21,0.017,1999,11,17
19582,1.13,0.64,-1.32,0.017,1999,11,18
19583,-0.11,0.24,-0.28,0.017,1999,11,19
19584,0.02,0.56,-1.42,0.017,1999,11,22
19585,-1.29,0.28,-0.04,0.017,1999,11,23
19586,0.87,-0.07,-0.76,0.017,1999,11,24
19587,0.23,0.86,-0.12,0.017,1999,11,26
19588,-0.6,0.81,-0.55,0.017,1999,11,29
19589,-1.28,-0.23,1.51,0.017,1999,11,30
19590,0.49,-0.11,-0.3,0.02,1999,12,1
19591,1.15,0.49,-0.89,0.02,1999,12,2
19592,1.59,-0.89,-0.82,0.02,1999,12,3
19593,-0.42,0.89,-0.61,0.02,1999,12,6
19594,-0.43,0.89,-0.92,0.02,1999,12,7
19595,-0.08,0.9,-0.41,0.02,1999,12,8
19596,0.3,-0.26,-0.49,0.02,1999,12,9
19597,0.51,0.58,-0.75,0.02,1999,12,10
19598,0.05,1.1,-0.71,0.02,1999,12,13
19599,-1.33,-0.43,1.19,0.02,1999,12,14
19600,0.54,-1.02,0.1,0.02,1999,12,15
19601,0.61,0.57,-0.83,0.02,1999,12,16
19602,0.27,-0.15,-0.07,0.02,1999,12,17
19603,-0.08,0.67,-0.77,0.02,1999,12,20
19604,1.44,-0.05,-0.26,0.02,1999,12,21
19605,0.33,0.14,-0.3,0.02,1999,12,22
19606,1.3,-0.42,-0.42,0.02,1999,12,23
19607,-0.21,0.8,-0.66,0.02,1999,12,27
19608,0.21,0.37,-0.07,0.02,1999,12,28
19609,0.64,0.94,0.02,0.02,1999,12,29
19610,0.08,0.09,-0.04,0.02,1999,12,30
19611,0.52,1.3,0.48,0.02,1999,12,31
19612,-0.71,0.62,-1.41,0.021,2000,1,3
19613,-4.06,0.0,2.06,0.021,2000,1,4
19614,-0.09,0.2,0.16,0.021,2000,1,5
19615,-0.73,-0.43,1.26,0.021,2000,1,6
19616,3.21,-0.48,-1.42,0.021,2000,1,7
19617,1.76,0.96,-1.52,0.021,2000,1,10
19618,-1.71,0.24,0.81,0.021,2000,1,11
19619,-0.69,-0.49,0.78,0.021,2000,1,12
19620,1.59,0.72,-0.91,0.021,2000,1,13
19621,1.15,0.36,-0.65,0.021,2000,1,14
19622,-0.26,2.55,-0.48,0.021,2000,1,18
